Type;ZVL-3;
Version;3.31;
Date;28.Jan 18;
Mode;ANALYZER;
Center Freq;1500000250.000000;Hz
Freq Offset;0.000000;Hz
Span;2999999500.000000;Hz
x-Axis;LIN;
Start;500.000000;Hz
Stop;3000000000.000000;Hz
Ref Level;-20.000000;dBm
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;0.000000;dB
RBW;3000000.000000;Hz
VBW;10000000.000000;Hz
SWT;0.005000;s
Trace Mode;CLR/WRITE;
Detector;AUTOPEAK;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;dBm;
Preamplifier;OFF;
Transducer;OFF;
Values;501;
500;-1.845770001411438;-54.48004150390625
6000499;-52.973117828369141;-93.921882629394531
12000498;-65.734603881835938;-104.06610107421875
18000497;-58.882896423339844;-101.58010864257812
24000496;-67.285102844238281;-109.78595733642578
30000495;-67.536270141601562;-97.272026062011719
36000494;-67.120681762695312;-120.11253356933594
42000493;-64.649993896484375;-93.956092834472656
48000492;-65.859230041503906;-93.028060913085938
54000491;-69.423042297363281;-99.57354736328125
60000490;-69.317611694335938;-92.672149658203125
66000489;-69.571884155273437;-108.67585754394531
72000488;-67.637977600097656;-97.437904357910156
78000487;-66.663101196289062;-90.190048217773438
84000486;-47.48779296875;-100.04358673095703
90000485;-42.689006805419922;-72.95721435546875
96000484;-32.596584320068359;-65.663192749023438
102000483;-36.311511993408203;-70.68927001953125
108000482;-45.640178680419922;-97.173065185546875
114000481;-70.9764404296875;-99.615074157714844
120000480;-70.935188293457031;-105.68968200683594
126000479;-72.289314270019531;-101.50824737548828
132000478;-71.439994812011719;-96.790458679199219
138000477;-70.348068237304688;-104.33977508544922
144000476;-69.848068237304687;-107.83837890625
150000475;-68.659141540527344;-96.74554443359375
156000474;-67.54766845703125;-97.618125915527344
162000473;-64.948005676269531;-95.536003112792969
168000472;-62.86212158203125;-91.688606262207031
174000471;-67.492454528808594;-89.912261962890625
180000470;-57.016559600830078;-107.58228302001953
186000469;-35.056079864501953;-71.805419921875
192000468;-38.650566101074219;-71.336616516113281
198000467;-58.326915740966797;-91.632492065429687
204000466;-70.79412841796875;-100.28925323486328
210000465;-71.017326354980469;-103.34001159667969
216000464;-68.569168090820313;-118.76782989501953
222000463;-68.41619873046875;-93.046249389648438
228000462;-68.407272338867187;-95.28375244140625
234000461;-56.794437408447266;-110.22772216796875
240000460;-68.307098388671875;-98.658744812011719
246000459;-68.704017639160156;-114.24729156494141
252000458;-67.737525939941406;-98.679237365722656
258000457;-60.660770416259766;-96.215423583984375
264000456;-69.318321228027344;-105.14975738525391
270000455;-66.439224243164063;-109.43100738525391
276000454;-69.013351440429687;-102.13260650634766
282000453;-70.445655822753906;-99.41424560546875
288000452;-67.892707824707031;-96.355224609375
294000451;-67.27142333984375;-94.644996643066406
300000450;-66.02801513671875;-95.224258422851563
306000449;-67.762260437011719;-100.10987091064453
312000448;-70.083786010742188;-97.154609680175781
318000447;-69.192802429199219;-102.498779296875
324000446;-71.049606323242187;-97.79852294921875
330000445;-68.355865478515625;-103.93704223632812
336000444;-68.722061157226562;-108.77188110351563
342000443;-69.798713684082031;-101.08153533935547
348000442;-68.096282958984375;-98.994384765625
354000441;-68.096733093261719;-101.16728973388672
360000440;-55.917026519775391;-93.105781555175781
366000439;-50.332126617431641;-84.644393920898438
372000438;-64.821052551269531;-96.698959350585937
378000437;-67.088119506835938;-95.712425231933594
384000436;-61.041965484619141;-94.645668029785156
390000435;-49.136928558349609;-83.061393737792969
396000434;-62.255893707275391;-110.32650756835937
402000433;-68.860176086425781;-103.57296752929687
408000432;-71.636848449707031;-96.214210510253906
414000431;-52.963756561279297;-98.582603454589844
420000430;-46.101955413818359;-78.334541320800781
426000429;-50.317398071289062;-84.741531372070313
432000428;-53.155342102050781;-94.643234252929688
438000427;-69.097976684570313;-103.31622314453125
444000426;-71.030929565429687;-99.190269470214844
450000425;-68.48724365234375;-100.42327880859375
456000424;-47.155067443847656;-99.955360412597656
462000423;-49.173553466796875;-78.779434204101563
468000422;-56.691192626953125;-83.149665832519531
474000421;-71.517684936523438;-100.72855377197266
480000420;-70.358283996582031;-109.23914337158203
486000419;-68.688522338867187;-96.14544677734375
492000418;-69.71197509765625;-102.01695251464844
498000417;-69.765022277832031;-98.372329711914063
504000416;-68.394386291503906;-102.70659637451172
510000415;-67.90643310546875;-98.354339599609375
516000414;-46.776401519775391;-83.748764038085938
522000413;-42.110515594482422;-78.833847045898438
528000412;-59.073341369628906;-117.34326934814453
534000411;-69.442413330078125;-100.71703338623047
540000410;-68.092880249023438;-103.27291870117187
546000409;-72.671463012695313;-100.00489044189453
552000408;-71.810546875;-111.9991455078125
558000407;-69.956985473632812;-96.170768737792969
564000406;-70.515327453613281;-96.749114990234375
570000405;-45.614276885986328;-95.4747314453125
576000404;-38.706180572509766;-64.414688110351563
582000403;-45.389266967773438;-94.273468017578125
588000402;-71.035835266113281;-102.17610168457031
594000401;-70.071571350097656;-106.61618041992187
600000400;-71.571434020996094;-104.67208862304687
606000399;-71.718757629394531;-120.66153717041016
612000398;-71.946968078613281;-98.801666259765625
618000397;-70.168571472167969;-106.46141815185547
624000396;-68.806480407714844;-106.30337524414062
630000395;-70.888931274414063;-106.64912414550781
636000394;-71.25408935546875;-104.70731353759766
642000393;-71.44061279296875;-111.78627777099609
648000392;-70.562606811523438;-97.847991943359375
654000391;-70.972427368164063;-105.97661590576172
660000390;-71.9835205078125;-101.57004547119141
666000389;-69.782119750976563;-102.39549255371094
672000388;-71.320640563964844;-96.216415405273437
678000387;-72.570686340332031;-99.661033630371094
684000386;-66.262046813964844;-94.64837646484375
690000385;-64.987113952636719;-92.096206665039063
696000384;-69.192283630371094;-104.87412261962891
702000383;-69.778480529785156;-111.85866546630859
708000382;-71.447738647460938;-98.074363708496094
714000381;-70.030998229980469;-101.48221588134766
720000380;-65.999992370605469;-100.84730529785156
726000379;-50.686229705810547;-79.356819152832031
732000378;-52.287548065185547;-102.65636444091797
738000377;-70.473930358886719;-101.38277435302734
744000376;-71.925239562988281;-96.642738342285156
750000375;-72.947311401367188;-100.46736145019531
756000374;-69.677932739257812;-98.503288269042969
762000373;-70.538246154785156;-95.721145629882813
768000372;-62.232913970947266;-92.272804260253906
774000371;-66.897682189941406;-99.564804077148438
780000370;-70.311248779296875;-105.32300567626953
786000369;-68.717910766601563;-99.792869567871094
792000368;-52.602531433105469;-84.794448852539062
798000367;-54.820163726806641;-85.01324462890625
804000366;-61.787193298339844;-92.620330810546875
810000365;-52.039775848388672;-94.463142395019531
816000364;-68.618614196777344;-98.172569274902344
822000363;-68.028877258300781;-98.025360107421875
828000362;-71.93310546875;-101.08787536621094
834000361;-70.375679016113281;-100.95481872558594
840000360;-69.658134460449219;-108.44756317138672
846000359;-70.596290588378906;-100.83033752441406
852000358;-71.292015075683594;-110.55535888671875
858000357;-71.570579528808594;-100.84688568115234
864000356;-69.9102783203125;-98.428031921386719
870000355;-67.407081604003906;-106.18632507324219
876000354;-66.271812438964844;-94.120925903320313
882000353;-70.146003723144531;-101.91258239746094
888000352;-73.124214172363281;-96.690910339355469
894000351;-68.961021423339844;-105.54393768310547
900000350;-72.042984008789063;-107.59603881835937
906000349;-71.316947937011719;-98.636054992675781
912000348;-68.414337158203125;-108.45095825195312
918000347;-72.185935974121094;-102.14244079589844
924000346;-63.702995300292969;-99.341194152832031
930000345;-63.318294525146484;-107.62821197509766
936000344;-30.690334320068359;-77.293502807617187
