Type;ZVL-3;
Version;3.31;
Date;28.Jan 18;
Mode;ANALYZER;
Center Freq;1500000250.000000;Hz
Freq Offset;0.000000;Hz
Span;2999999500.000000;Hz
x-Axis;LIN;
Start;500.000000;Hz
Stop;3000000000.000000;Hz
Ref Level;-20.000000;dBm
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;0.000000;dB
RBW;3000000.000000;Hz
VBW;10000000.000000;Hz
SWT;0.005000;s
Trace Mode;CLR/WRITE;
Detector;AUTOPEAK;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;dBm;
Preamplifier;OFF;
Transducer;OFF;
Values;501;
500;-1.8412724733352661;-52.307861328125
6000499;-53.045791625976563;-87.444091796875
12000498;-67.081680297851562;-92.291954040527344
18000497;-59.749065399169922;-97.401840209960938
24000496;-63.4710693359375;-93.534645080566406
30000495;-67.243400573730469;-101.68085479736328
36000494;-66.207351684570313;-93.394699096679688
42000493;-63.735904693603516;-102.22631072998047
48000492;-62.307308197021484;-95.855415344238281
54000491;-69.469032287597656;-92.365119934082031
60000490;-61.506664276123047;-96.106254577636719
66000489;-70.984184265136719;-105.77919006347656
72000488;-69.916900634765625;-95.84405517578125
78000487;-67.521774291992187;-96.419082641601563
84000486;-48.349948883056641;-102.73235321044922
90000485;-42.548961639404297;-78.875205993652344
96000484;-33.195240020751953;-62.479637145996094
102000483;-36.170921325683594;-71.987480163574219
108000482;-46.602718353271484;-107.83385467529297
114000481;-61.806613922119141;-110.58341979980469
120000480;-71.306556701660156;-99.166999816894531
126000479;-70.479072570800781;-98.557601928710938
132000478;-70.466300964355469;-97.191795349121094
138000477;-54.679309844970703;-106.71657562255859
144000476;-68.897865295410156;-101.67693328857422
150000475;-70.932876586914062;-104.36478424072266
156000474;-69.957435607910156;-98.064682006835938
162000473;-68.102584838867187;-99.445419311523438
168000472;-63.670341491699219;-83.351097106933594
174000471;-59.253467559814453;-88.357933044433594
180000470;-45.955375671386719;-77.401710510253906
186000469;-36.867046356201172;-77.495071411132813
192000468;-37.923133850097656;-70.452903747558594
198000467;-61.201095581054688;-101.72804260253906
204000466;-71.198387145996094;-106.23604583740234
210000465;-69.814613342285156;-102.91942596435547
216000464;-69.801963806152344;-95.291397094726563
222000463;-68.727867126464844;-111.25572204589844
228000462;-69.868644714355469;-96.7987060546875
234000461;-67.570182800292969;-98.41973876953125
240000460;-67.467247009277344;-100.30458068847656
246000459;-64.607246398925781;-96.611587524414063
252000458;-70.447669982910156;-108.01415252685547
258000457;-70.677780151367188;-97.497589111328125
264000456;-64.221206665039062;-110.82878112792969
270000455;-68.525856018066406;-97.884857177734375
276000454;-69.686347961425781;-106.15335845947266
282000453;-71.376480102539063;-102.51491546630859
288000452;-68.608169555664063;-95.335762023925781
294000451;-68.8853759765625;-98.939041137695312
300000450;-65.801429748535156;-103.73226165771484
306000449;-68.366241455078125;-97.958175659179688
312000448;-69.630203247070313;-99.542335510253906
318000447;-65.226768493652344;-118.9373779296875
324000446;-66.789222717285156;-99.915931701660156
330000445;-64.345947265625;-97.581809997558594
336000444;-69.19110107421875;-96.031219482421875
342000443;-68.265251159667969;-92.507568359375
348000442;-69.103546142578125;-96.540351867675781
354000441;-68.282493591308594;-97.372879028320313
360000440;-55.810699462890625;-94.964767456054688
366000439;-52.553806304931641;-83.841171264648438
372000438;-66.241775512695312;-107.17802429199219
378000437;-65.637809753417969;-98.815757751464844
384000436;-51.735279083251953;-91.647453308105469
390000435;-46.952720642089844;-92.527725219726563
396000434;-65.129661560058594;-98.216163635253906
402000433;-67.972824096679688;-105.00171661376953
408000432;-68.768524169921875;-100.25250244140625
414000431;-47.153648376464844;-93.12353515625
420000430;-43.440601348876953;-75.7513427734375
426000429;-53.073894500732422;-90.567756652832031
432000428;-57.990177154541016;-99.082649230957031
438000427;-64.379570007324219;-100.44917297363281
444000426;-70.700096130371094;-101.72206115722656
450000425;-70.292304992675781;-91.066673278808594
456000424;-64.98736572265625;-108.63233184814453
462000423;-56.932632446289063;-90.599334716796875
468000422;-55.735103607177734;-104.87297058105469
474000421;-67.276046752929688;-96.524787902832031
480000420;-68.03106689453125;-99.765472412109375
486000419;-69.983718872070313;-98.370170593261719
492000418;-68.475921630859375;-101.44549560546875
498000417;-68.452880859375;-109.99147033691406
504000416;-69.462020874023437;-95.871498107910156
510000415;-61.051342010498047;-101.07639312744141
516000414;-43.339347839355469;-89.616775512695313
522000413;-40.449909210205078;-79.089019775390625
528000412;-54.504459381103516;-105.22223663330078
534000411;-70.926010131835937;-104.6351318359375
540000410;-64.543258666992187;-102.89105224609375
546000409;-71.362007141113281;-98.655441284179688
552000408;-71.2523193359375;-96.292984008789063
558000407;-69.95098876953125;-102.35880279541016
564000406;-70.757453918457031;-103.50688171386719
570000405;-45.930549621582031;-93.70880126953125
576000404;-39.48040771484375;-73.527198791503906
582000403;-42.150566101074219;-90.871414184570313
588000402;-70.2261962890625;-101.95511627197266
594000401;-71.6324462890625;-98.834320068359375
600000400;-70.190147399902344;-93.8955078125
606000399;-73.256980895996094;-102.10728454589844
612000398;-72.217430114746094;-99.338111877441406
618000397;-72.728851318359375;-98.2410888671875
624000396;-70.051712036132813;-102.12392425537109
630000395;-71.069183349609375;-102.29181671142578
636000394;-71.213668823242188;-110.96141815185547
642000393;-71.711311340332031;-95.402885437011719
648000392;-70.808525085449219;-93.572860717773438
654000391;-71.357887268066406;-106.00328063964844
660000390;-70.9896240234375;-112.57041168212891
666000389;-70.41705322265625;-96.611526489257813
672000388;-70.724105834960938;-106.38624572753906
678000387;-72.716445922851562;-102.42949676513672
684000386;-63.400798797607422;-91.356719970703125
690000385;-62.912445068359375;-93.42596435546875
696000384;-70.461143493652344;-107.28372955322266
702000383;-71.908233642578125;-104.82311248779297
708000382;-69.706649780273437;-100.58026885986328
714000381;-70.57513427734375;-116.29935455322266
720000380;-66.945335388183594;-99.767280578613281
726000379;-48.836185455322266;-77.222587585449219
732000378;-54.302833557128906;-88.610336303710938
738000377;-70.421768188476563;-106.86280822753906
744000376;-70.046440124511719;-97.731246948242188
750000375;-70.310462951660156;-101.84609222412109
756000374;-69.908912658691406;-104.96720886230469
762000373;-69.268585205078125;-103.61252593994141
768000372;-63.977146148681641;-85.401084899902344
774000371;-66.700088500976562;-103.68108367919922
780000370;-71.65789794921875;-107.03845977783203
786000369;-70.018768310546875;-108.58591461181641
792000368;-63.222820281982422;-93.375396728515625
798000367;-57.761188507080078;-90.476737976074219
804000366;-55.752845764160156;-104.08333587646484
810000365;-56.10101318359375;-87.272499084472656
816000364;-60.305492401123047;-93.901031494140625
822000363;-70.320045471191406;-99.495620727539062
828000362;-70.47735595703125;-112.71578979492187
834000361;-69.406005859375;-109.08779144287109
840000360;-70.112220764160156;-104.13339233398437
846000359;-71.135719299316406;-98.196784973144531
852000358;-71.052871704101563;-102.51243591308594
858000357;-73.274856567382813;-99.345146179199219
864000356;-71.015022277832031;-104.57160949707031
870000355;-70.3236083984375;-94.346717834472656
876000354;-69.701126098632812;-96.688186645507812
882000353;-69.97039794921875;-106.52078247070312
888000352;-70.048759460449219;-103.97834014892578
894000351;-70.748573303222656;-96.676521301269531
900000350;-71.775642395019531;-107.73751068115234
906000349;-70.035057067871094;-102.82551574707031
912000348;-69.667892456054688;-107.34224700927734
918000347;-68.305152893066406;-100.45811462402344
924000346;-65.183685302734375;-99.611335754394531
930000345;-63.036079406738281;-96.730949401855469
936000344;-33.601886749267578;-81.98858642578125
