Type;ZVL-3;
948000342;-33.156482696533203;-97.653434753417969
954000341;-36.165851593017578;-69.957496643066406
960000340;-58.594322204589844;-100.28687286376953
966000339;-71.839202880859375;-100.20294189453125
972000338;-70.515068054199219;-104.04298400878906
978000337;-72.727836608886719;-99.910606384277344
984000336;-71.262603759765625;-117.88056945800781
990000335;-73.271781921386719;-111.11254119873047
996000334;-68.396095275878906;-92.886360168457031
1002000333;-70.889747619628906;-95.382972717285156
1008000332;-70.171913146972656;-97.920127868652344
1014000331;-70.782585144042969;-106.48876190185547
1020000330;-72.340957641601563;-98.886161804199219
1026000329;-71.901054382324219;-101.3668212890625
1032000328;-71.349021911621094;-97.507133483886719
1038000327;-71.603652954101563;-99.918701171875
1044000326;-72.188240051269531;-105.32901000976562
1050000325;-71.923377990722656;-100.31476593017578
1056000324;-71.495864868164062;-98.985458374023438
1062000323;-68.571556091308594;-99.119857788085937
1068000322;-69.386726379394531;-98.975975036621094
1074000321;-71.673820495605469;-98.512496948242188
1080000320;-71.247337341308594;-107.42584991455078
1086000319;-71.224678039550781;-115.63392639160156
1092000318;-71.073127746582031;-105.31658935546875
1098000317;-71.474418640136719;-105.73079681396484
1104000316;-71.719345092773438;-96.359329223632813
1110000315;-70.394905090332031;-105.07950592041016
1116000314;-71.685890197753906;-101.45773315429687
1122000313;-72.436378479003906;-99.600791931152344
1128000312;-71.668739318847656;-102.74636077880859
1134000311;-72.272621154785156;-102.78910064697266
1140000310;-72.022689819335938;-110.550048828125
1146000309;-70.955238342285156;-110.62532806396484
1152000308;-70.284507751464844;-97.147308349609375
1158000307;-71.748908996582031;-98.768394470214844
1164000306;-72.324752807617188;-103.41951751708984
1170000305;-70.098480224609375;-98.453170776367188
1176000304;-70.269264221191406;-114.07265472412109
1182000303;-70.938827514648438;-94.475303649902344
1188000302;-70.38427734375;-93.660507202148438
1194000301;-71.11767578125;-102.56653594970703
1200000300;-71.021652221679688;-100.82133483886719
1206000299;-70.630340576171875;-104.39460754394531
1212000298;-70.701103210449219;-98.892288208007813
1218000297;-71.248443603515625;-105.80596160888672
1224000296;-72.1439208984375;-106.29776000976562
1230000295;-70.732315063476562;-99.490913391113281
1236000294;-69.825637817382813;-94.01171875
1242000293;-71.152603149414062;-95.58245849609375
1248000292;-71.635223388671875;-101.42529296875
1254000291;-69.041160583496094;-107.29575347900391
1260000290;-69.511878967285156;-98.242385864257813
1266000289;-69.833641052246094;-101.486328125
1272000288;-69.735733032226562;-105.45915222167969
1278000287;-70.630775451660156;-111.55027008056641
1284000286;-70.435211181640625;-106.23804473876953
1290000285;-70.409408569335937;-106.49058532714844
1296000284;-70.799484252929688;-97.301231384277344
1302000283;-69.581527709960937;-97.069900512695313
1308000282;-71.151649475097656;-96.223976135253906
1314000281;-68.924270629882813;-93.819816589355469
1320000280;-71.100639343261719;-95.385307312011719
1326000279;-70.020332336425781;-105.32789611816406
1332000278;-71.6845703125;-95.127944946289063
1338000277;-70.896125793457031;-100.5634765625
1344000276;-69.252799987792969;-94.157730102539063
1350000275;-72.761032104492188;-97.841812133789063
1356000274;-69.766471862792969;-94.671401977539063
1362000273;-69.474449157714844;-97.187583923339844
1368000272;-70.780265808105469;-103.93984985351562
1374000271;-70.1878662109375;-97.837303161621094
1380000270;-69.360313415527344;-102.56995391845703
1386000269;-71.994392395019531;-103.57120513916016
1392000268;-71.593193054199219;-105.61642456054687
1398000267;-70.669364929199219;-101.88961791992187
1404000266;-72.660888671875;-97.226325988769531
1410000265;-71.184799194335938;-100.52095794677734
1416000264;-70.224174499511719;-100.03469848632812
1422000263;-68.523185729980469;-99.909309387207031
1428000262;-71.952720642089844;-118.10146331787109
1434000261;-71.856437683105469;-99.583641052246094
1440000260;-69.427528381347656;-95.001052856445313
1446000259;-71.409599304199219;-104.43372344970703
1452000258;-72.427490234375;-101.90361785888672
1458000257;-72.290023803710938;-103.25606536865234
1464000256;-71.840995788574219;-104.2181396484375
1470000255;-68.945182800292969;-102.50409698486328
1476000254;-71.56195068359375;-98.798088073730469
1482000253;-69.966506958007813;-101.6871337890625
1488000252;-70.85784912109375;-110.03990936279297
1494000251;-72.214004516601563;-108.18767547607422
1500000250;-71.665061950683594;-97.550338745117188
1506000249;-69.393501281738281;-105.50624084472656
1512000248;-71.775077819824219;-96.495040893554688
1518000247;-69.366134643554688;-100.45174407958984
1524000246;-71.900428771972656;-101.63840484619141
1530000245;-71.386070251464844;-102.75676727294922
1536000244;-72.536346435546875;-97.418815612792969
1542000243;-71.221054077148438;-94.968330383300781
1548000242;-72.563194274902344;-97.673728942871094
1554000241;-73.483833312988281;-99.915763854980469
1560000240;-69.735397338867188;-95.145668029785156
1566000239;-73.294021606445313;-102.85734558105469
1572000238;-72.616256713867188;-95.973304748535156
1578000237;-71.9637451171875;-107.30487060546875
1584000236;-70.718475341796875;-106.8504638671875
1590000235;-69.001663208007813;-121.01609802246094
1596000234;-69.650779724121094;-105.60611724853516
1602000233;-72.572319030761719;-113.23188781738281
1608000232;-71.452491760253906;-97.516494750976563
1614000231;-72.277793884277344;-95.307060241699219
1620000230;-72.036994934082031;-99.471260070800781
1626000229;-70.620498657226563;-99.118209838867188
1632000228;-71.956939697265625;-99.883758544921875
1638000227;-71.501373291015625;-99.640243530273438
1644000226;-71.8145751953125;-105.74320983886719
1650000225;-72.039337158203125;-93.718780517578125
1656000224;-71.294647216796875;-107.78350830078125
1662000223;-71.73858642578125;-98.130043029785156
1668000222;-71.48858642578125;-104.42793273925781
1674000221;-71.546226501464844;-100.10400390625
1680000220;-72.735733032226563;-95.686569213867188
1686000219;-72.295852661132813;-107.25126647949219
1692000218;-73.20794677734375;-104.23195648193359
1698000217;-73.582313537597656;-102.46067810058594
1704000216;-72.105377197265625;-99.723274230957031
1710000215;-72.928390502929688;-116.20127105712891
1716000214;-69.684425354003906;-99.146728515625
1722000213;-70.843620300292969;-99.829475402832031
1728000212;-72.274520874023437;-100.59884643554687
1734000211;-73.506851196289062;-112.12009429931641
1740000210;-71.318191528320312;-102.45305633544922
1746000209;-72.036064147949219;-108.68141937255859
1752000208;-71.8155517578125;-107.66384887695312
1758000207;-72.560752868652344;-105.93511962890625
1764000206;-73.082756042480469;-103.56838989257812
1770000205;-73.069053649902344;-112.58839416503906
1776000204;-72.893440246582031;-99.919624328613281
1782000203;-71.542617797851563;-101.20962524414062
1788000202;-70.947013854980469;-95.249427795410156
1794000201;-72.610458374023438;-98.843185424804688
1800000200;-73.183876037597656;-106.7620849609375
1806000199;-59.655921936035156;-96.135429382324219
1812000198;-53.771907806396484;-88.677650451660156
1818000197;-52.273242950439453;-86.847335815429687
1824000196;-55.569808959960938;-98.389694213867188
1830000195;-60.710971832275391;-100.05796813964844
1836000194;-57.994670867919922;-97.255386352539063
1842000193;-42.993923187255859;-75.402145385742188
1848000192;-36.053306579589844;-65.308677673339844
1854000191;-37.424026489257813;-88.832099914550781
1860000190;-37.792495727539062;-86.278274536132813
1866000189;-34.043354034423828;-81.396026611328125
1872000188;-36.360809326171875;-70.544837951660156
1878000187;-52.098747253417969;-89.929092407226563
1884000186;-70.71453857421875;-102.9837646484375
1890000185;-71.278129577636719;-109.16082000732422
1896000184;-70.668815612792969;-102.52992248535156
1902000183;-70.542251586914062;-99.604499816894531
1908000182;-74.754608154296875;-105.29396820068359
1914000181;-73.780647277832031;-97.669387817382813
1920000180;-69.510757446289062;-99.572273254394531
1926000179;-73.024948120117187;-107.39096069335938
1932000178;-70.931732177734375;-97.562591552734375
1938000177;-73.740074157714844;-100.18556976318359
1944000176;-74.516883850097656;-104.07166290283203
1950000175;-74.327095031738281;-95.701919555664063
1956000174;-71.289787292480469;-108.98354339599609
1962000173;-71.063896179199219;-100.43424987792969
1968000172;-72.649520874023438;-100.31173706054687
1974000171;-71.665794372558594;-94.18109130859375
1980000170;-71.702651977539063;-104.05249786376953
1986000169;-71.557708740234375;-99.097618103027344
1992000168;-71.499862670898437;-99.444076538085938
1998000167;-72.688652038574219;-113.89292907714844
2004000166;-70.6859130859375;-96.264030456542969
2010000165;-71.057968139648438;-100.38837432861328
2016000164;-70.782218933105469;-103.92301940917969
2022000163;-70.95269775390625;-100.81494903564453
2028000162;-73.628677368164063;-107.50062561035156
2034000161;-72.440536499023437;-109.52010345458984
2040000160;-74.298133850097656;-108.95105743408203
2046000159;-72.596504211425781;-105.08405303955078
2052000158;-69.80670166015625;-102.73875427246094
2058000157;-71.394485473632812;-107.56266784667969
2064000156;-72.492156982421875;-96.995338439941406
2070000155;-71.34295654296875;-104.83238220214844
2076000154;-70.356559753417969;-95.530281066894531
2082000153;-70.806083679199219;-96.529243469238281
2088000152;-72.463386535644531;-97.314987182617188
2094000151;-69.887779235839844;-103.94504547119141
2100000150;-71.819366455078125;-101.77853393554687
2106000149;-61.308788299560547;-94.78045654296875
2112000148;-40.088306427001953;-79.275634765625
2118000147;-41.556697845458984;-75.073768615722656
2124000146;-44.193981170654297;-79.3203125
2130000145;-41.142238616943359;-75.034431457519531
2136000144;-39.749362945556641;-77.452156066894531
2142000143;-39.643238067626953;-96.729515075683594
2148000142;-60.964313507080078;-85.418060302734375
2154000141;-45.671630859375;-85.991172790527344
2160000140;-39.093852996826172;-66.325454711914063
2166000139;-36.305133819580078;-77.141716003417969
2172000138;-38.630809783935547;-104.85179901123047
2178000137;-72.021781921386719;-100.43932342529297
2184000136;-72.445571899414063;-102.02968597412109
2190000135;-71.597846984863281;-111.01760864257812
2196000134;-72.75457763671875;-101.97165679931641
2202000133;-73.401222229003906;-103.67607879638672
2208000132;-74.208267211914062;-104.26557922363281
2214000131;-71.350959777832031;-102.14698028564453
2220000130;-72.512611389160156;-98.847244262695313
2226000129;-71.621406555175781;-98.45599365234375
2232000128;-73.066429138183594;-104.9495849609375
2238000127;-72.570648193359375;-96.064781188964844
2244000126;-73.123092651367188;-100.87380981445312
2250000125;-71.658699035644531;-101.93650817871094
2256000124;-73.379585266113281;-110.91181182861328
2262000123;-72.271774291992188;-108.92472076416016
2268000122;-72.677764892578125;-100.73001861572266
2274000121;-73.5947265625;-105.88449096679687
2280000120;-73.441757202148438;-104.67039489746094
2286000119;-71.354743957519531;-101.38220977783203
2292000118;-73.148857116699219;-110.35989379882812
2298000117;-73.568893432617188;-100.56401824951172
2304000116;-72.363822937011719;-116.27174377441406
2310000115;-72.423828125;-102.23564910888672
2316000114;-75.432327270507813;-102.06714630126953
2322000113;-70.588600158691406;-105.23585510253906
2328000112;-73.042610168457031;-102.56961059570312
2334000111;-71.694297790527344;-103.09841156005859
2340000110;-72.515724182128906;-108.28868865966797
2346000109;-73.980354309082031;-103.64595794677734
2352000108;-73.549995422363281;-103.18840026855469
2358000107;-71.68670654296875;-118.29227447509766
2364000106;-73.031166076660156;-105.25534057617187
2370000105;-74.305824279785156;-108.56766510009766
2376000104;-75.185813903808594;-101.44316101074219
2382000103;-74.10003662109375;-103.5699462890625
2388000102;-71.869476318359375;-99.317756652832031
2394000101;-71.015495300292969;-100.21804046630859
2400000100;-72.474685668945313;-107.26187133789063
2406000099;-73.252532958984375;-103.31966400146484
2412000098;-72.643836975097656;-96.520347595214844
2418000097;-71.246940612792969;-102.33616638183594
2424000096;-72.678886413574219;-108.40985870361328
2430000095;-60.138694763183594;-96.841110229492188
2436000094;-54.847648620605469;-87.37164306640625
2442000093;-74.737335205078125;-96.803855895996094
2448000092;-72.609947204589844;-105.71256256103516
2454000091;-70.813064575195313;-108.15006256103516
2460000090;-72.085700988769531;-97.744827270507813
2466000089;-67.762344360351563;-101.35122680664062
2472000088;-72.039215087890625;-103.37131500244141
2478000087;-72.772392272949219;-104.62909698486328
2484000086;-73.188560485839844;-99.646682739257813
2490000085;-73.425010681152344;-99.713424682617187
2496000084;-71.203880310058594;-99.849807739257813
2502000083;-71.684005737304688;-104.7547607421875
2508000082;-71.410964965820312;-123.56594848632812
2514000081;-71.10498046875;-107.57677459716797
2520000080;-68.946502685546875;-96.796134948730469
2526000079;-72.744865417480469;-114.13557434082031
2532000078;-71.484710693359375;-101.13538360595703
2538000077;-70.056961059570313;-94.790626525878906
2544000076;-70.4886474609375;-105.07387542724609
2550000075;-74.262176513671875;-112.71913146972656
2556000074;-73.309715270996094;-111.43085479736328
2562000073;-72.090499877929688;-120.78823089599609
2568000072;-71.779373168945313;-104.24636077880859
2574000071;-73.417327880859375;-103.38473510742187
2580000070;-70.390823364257813;-112.60690307617187
2586000069;-74.263664245605469;-101.49793243408203
2592000068;-70.188491821289063;-112.70644378662109
2598000067;-72.387924194335938;-107.71903228759766
2604000066;-72.692718505859375;-96.890068054199219
2610000065;-72.052001953125;-105.45210266113281
2616000064;-71.177299499511719;-99.869461059570313
2622000063;-71.214126586914062;-107.50373077392578
2628000062;-72.035148620605469;-103.59597778320312
2634000061;-70.513771057128906;-108.74310302734375
2640000060;-73.255043029785156;-101.34043884277344
2646000059;-45.493381500244141;-109.96375274658203
2652000058;-41.194423675537109;-74.509078979492187
2658000057;-45.191242218017578;-67.527275085449219
2664000056;-42.296875;-69.420089721679688
2670000055;-45.3873291015625;-84.703857421875
2676000054;-54.85205078125;-104.67043304443359
2682000053;-64.107170104980469;-94.62939453125
2688000052;-66.005134582519531;-96.361320495605469
2694000051;-71.125213623046875;-106.03720855712891
2700000050;-72.377494812011719;-112.84669494628906
2706000049;-73.172866821289062;-96.301795959472656
2712000048;-72.265777587890625;-105.06955718994141
2718000047;-72.882698059082031;-103.19837951660156
2724000046;-72.95379638671875;-99.450393676757813
2730000045;-71.627960205078125;-115.60271453857422
2736000044;-72.886444091796875;-104.37281036376953
2742000043;-73.040451049804688;-102.47522735595703
2748000042;-73.359260559082031;-110.22402954101562
2754000041;-70.452957153320313;-100.19514465332031
2760000040;-73.474662780761719;-103.49251556396484
2766000039;-71.313186645507813;-97.884513854980469
2772000038;-72.096717834472656;-110.66358947753906
2778000037;-72.325157165527344;-105.42622375488281
2784000036;-70.580940246582031;-102.53054046630859
2790000035;-72.577980041503906;-101.15927124023437
2796000034;-71.396194458007812;-96.506980895996094
2802000033;-72.532379150390625;-102.12187957763672
2808000032;-69.870124816894531;-96.55047607421875
2814000031;-71.55609130859375;-107.26023101806641
2820000030;-70.63427734375;-104.12271881103516
2826000029;-72.215713500976563;-108.085693359375
2832000028;-71.851577758789063;-101.78224945068359
2838000027;-72.551971435546875;-106.47939300537109
2844000026;-71.881912231445313;-99.893508911132813
2850000025;-70.314964294433594;-99.456214904785156
2856000024;-71.248992919921875;-100.94053649902344
2862000023;-71.617485046386719;-105.45986938476562
2868000022;-70.477546691894531;-96.790878295898438
2874000021;-70.508827209472656;-97.537971496582031
2880000020;-70.923728942871094;-104.7572021484375
2886000019;-68.930900573730469;-96.651168823242188
2892000018;-71.615394592285156;-98.7596435546875
2898000017;-71.854850769042969;-98.761734008789063
2904000016;-71.254302978515625;-100.19989776611328
2910000015;-71.383628845214844;-99.312667846679688
2916000014;-73.184272766113281;-96.801162719726563
2922000013;-69.890144348144531;-98.305397033691406
2928000012;-69.932823181152344;-103.743896484375
2934000011;-68.961112976074219;-98.703781127929688
2940000010;-71.365997314453125;-113.93569946289063
2946000009;-69.8912353515625;-94.330421447753906
2952000008;-70.610252380371094;-106.89296722412109
2958000007;-70.8291015625;-107.49662780761719
2964000006;-72.159996032714844;-98.530532836914063
2970000005;-70.35296630859375;-98.641685485839844
2976000004;-70.0478515625;-105.66960906982422
2982000003;-70.126960754394531;-97.846305847167969
2988000002;-72.784049987792969;-98.087486267089844
2994000001;-71.554237365722656;-102.69515991210937
3000000000;-71.840988159179687;-98.839340209960938
