Type;ZVL-3;
Version;3.31;
Date;28.Jan 18;
Mode;ANALYZER;
Center Freq;1500000250.000000;Hz
Freq Offset;0.000000;Hz
Span;2999999500.000000;Hz
x-Axis;LIN;
Start;500.000000;Hz
Stop;3000000000.000000;Hz
Ref Level;-20.000000;dBm
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;0.000000;dB
RBW;3000000.000000;Hz
VBW;10000000.000000;Hz
SWT;0.005000;s
Trace Mode;CLR/WRITE;
Detector;AUTOPEAK;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;dBm;
Preamplifier;OFF;
Transducer;OFF;
Values;501;
500;-1.8478611707687378;-53.334518432617188
6000499;-51.094635009765625;-88.019996643066406
12000498;-68.26702880859375;-100.14983367919922
18000497;-62.608833312988281;-96.758865356445313
24000496;-66.04931640625;-103.79050445556641
30000495;-69.246955871582031;-119.11793518066406
36000494;-67.428787231445312;-97.57818603515625
42000493;-63.168605804443359;-107.48081207275391
48000492;-66.047927856445313;-104.38666534423828
54000491;-69.362876892089844;-104.36939239501953
60000490;-67.429420471191406;-100.52092742919922
66000489;-69.747909545898438;-100.8946533203125
72000488;-68.676742553710938;-99.643417358398438
78000487;-68.630447387695312;-93.5570068359375
84000486;-48.000923156738281;-101.40272521972656
90000485;-43.579326629638672;-69.743919372558594
96000484;-33.022258758544922;-59.009067535400391
102000483;-34.973564147949219;-71.584709167480469
108000482;-44.937667846679688;-95.289566040039063
114000481;-68.266563415527344;-107.30474853515625
120000480;-70.882423400878906;-92.206169128417969
126000479;-69.571319580078125;-103.01347351074219
132000478;-69.6368408203125;-103.62833404541016
138000477;-68.459228515625;-104.41378784179687
144000476;-69.817703247070313;-96.145263671875
150000475;-69.334144592285156;-103.24680328369141
156000474;-70.199783325195312;-100.30809783935547
162000473;-65.717300415039063;-94.358787536621094
168000472;-62.333160400390625;-104.60749816894531
174000471;-66.194854736328125;-87.940650939941406
180000470;-42.783641815185547;-91.272773742675781
186000469;-35.3914794921875;-66.133369445800781
192000468;-40.682315826416016;-79.964035034179688
198000467;-65.786148071289063;-98.989128112792969
204000466;-64.247428894042969;-95.152786254882813
210000465;-69.718482971191406;-113.99451446533203
216000464;-70.321189880371094;-106.62816619873047
222000463;-70.533363342285156;-96.733642578125
228000462;-61.001102447509766;-100.20294952392578
234000461;-69.183303833007813;-102.0743408203125
240000460;-59.290046691894531;-102.18476104736328
246000459;-69.790252685546875;-91.927169799804687
252000458;-63.718280792236328;-102.49581909179687
258000457;-61.295185089111328;-98.115737915039063
264000456;-70.085563659667969;-104.76288604736328
270000455;-70.38848876953125;-103.11094665527344
276000454;-64.593231201171875;-102.00810241699219
282000453;-70.451324462890625;-101.60633087158203
288000452;-68.05029296875;-93.1724853515625
294000451;-65.893852233886719;-102.1204833984375
300000450;-66.869949340820312;-92.792625427246094
306000449;-64.83831787109375;-98.459236145019531
312000448;-65.055290222167969;-102.24485778808594
318000447;-69.226966857910156;-100.74496459960937
324000446;-71.068778991699219;-102.314697265625
330000445;-69.495285034179688;-101.28634643554687
336000444;-66.517288208007812;-107.43685913085937
342000443;-67.762168884277344;-98.863883972167969
348000442;-68.047966003417969;-102.96502685546875
354000441;-61.350730895996094;-99.46893310546875
360000440;-56.045700073242188;-94.230613708496094
366000439;-51.715656280517578;-81.905891418457031
372000438;-66.296951293945313;-96.071212768554688
378000437;-59.4559326171875;-101.67155456542969
384000436;-56.671524047851563;-100.49851226806641
390000435;-46.928386688232422;-78.698554992675781
396000434;-67.199844360351563;-102.80039215087891
402000433;-66.084548950195313;-99.175910949707031
408000432;-66.887786865234375;-107.69374084472656
414000431;-47.464332580566406;-98.54241943359375
420000430;-42.145195007324219;-80.473854064941406
426000429;-53.287868499755859;-77.81488037109375
432000428;-56.743606567382813;-93.132484436035156
438000427;-67.107444763183594;-110.33012390136719
444000426;-69.160453796386719;-98.967658996582031
450000425;-69.326141357421875;-98.505744934082031
456000424;-52.622337341308594;-93.379875183105469
462000423;-54.602630615234375;-81.81591796875
468000422;-56.765262603759766;-98.223518371582031
474000421;-69.960411071777344;-94.284690856933594
480000420;-69.585273742675781;-100.71977996826172
486000419;-69.045806884765625;-111.14302825927734
492000418;-67.577178955078125;-94.80682373046875
498000417;-67.573066711425781;-97.982231140136719
504000416;-67.060111999511719;-103.5445556640625
510000415;-69.849143981933594;-96.178237915039063
516000414;-41.561141967773437;-85.825454711914062
522000413;-41.631980895996094;-71.016098022460938
528000412;-58.291824340820312;-106.43375396728516
534000411;-69.998786926269531;-102.61621856689453
540000410;-70.3548583984375;-97.365272521972656
546000409;-69.756614685058594;-101.76576995849609
552000408;-70.987464904785156;-102.56367492675781
558000407;-68.313873291015625;-103.36814880371094
564000406;-67.538948059082031;-103.37259674072266
570000405;-46.551418304443359;-97.838706970214844
576000404;-42.900901794433594;-70.317573547363281
582000403;-43.684890747070313;-91.278938293457031
588000402;-71.16619873046875;-96.140449523925781
594000401;-72.137435913085938;-103.37151336669922
600000400;-72.781745910644531;-95.405746459960938
606000399;-71.67852783203125;-95.59033203125
612000398;-73.15582275390625;-94.969795227050781
618000397;-71.134864807128906;-116.77890014648437
624000396;-68.727851867675781;-103.89169311523437
630000395;-71.45245361328125;-99.087059020996094
636000394;-71.027938842773438;-103.8314208984375
642000393;-70.762184143066406;-101.71013641357422
648000392;-71.995231628417969;-102.44575500488281
654000391;-70.705192565917969;-112.69690704345703
660000390;-71.861480712890625;-102.90097808837891
666000389;-71.140586853027344;-108.79418182373047
672000388;-70.487518310546875;-98.861976623535156
678000387;-70.661155700683594;-101.21900177001953
684000386;-64.644477844238281;-96.767379760742188
690000385;-64.476104736328125;-98.427177429199219
696000384;-68.866004943847656;-135.22877502441406
702000383;-68.690353393554688;-96.449371337890625
708000382;-70.420646667480469;-103.20229339599609
714000381;-70.066192626953125;-109.37995147705078
720000380;-64.288055419921875;-101.57506561279297
726000379;-53.026504516601562;-86.41253662109375
732000378;-51.419376373291016;-99.219306945800781
738000377;-70.676559448242188;-96.623451232910156
744000376;-70.744613647460937;-96.275703430175781
750000375;-70.817268371582031;-106.98526000976562
756000374;-71.616134643554688;-107.22673034667969
762000373;-67.640365600585938;-96.806549072265625
768000372;-63.580440521240234;-97.706253051757813
774000371;-62.81085205078125;-95.100311279296875
780000370;-70.597412109375;-99.820281982421875
786000369;-71.823089599609375;-104.0946044921875
792000368;-67.35540771484375;-109.69779205322266
798000367;-66.175033569335938;-101.66643524169922
804000366;-61.054103851318359;-91.736793518066406
810000365;-57.118072509765625;-84.276092529296875
816000364;-58.043071746826172;-100.53455352783203
822000363;-70.754554748535156;-106.10600280761719
828000362;-68.900520324707031;-102.15985870361328
834000361;-68.699478149414063;-93.985687255859375
840000360;-72.220191955566406;-112.26673889160156
846000359;-72.722503662109375;-101.06890869140625
852000358;-72.33856201171875;-96.678001403808594
858000357;-71.830101013183594;-93.808586120605469
864000356;-70.705741882324219;-112.26058197021484
870000355;-70.240486145019531;-127.35611724853516
876000354;-71.149711608886719;-98.880752563476563
882000353;-71.501983642578125;-108.31927490234375
888000352;-71.558441162109375;-112.32379913330078
894000351;-69.870880126953125;-105.12821197509766
900000350;-71.467933654785156;-100.24282836914062
906000349;-70.370582580566406;-104.11552429199219
912000348;-69.679344177246094;-106.15016174316406
918000347;-71.6156005859375;-108.88264465332031
924000346;-65.134452819824219;-99.341194152832031
930000345;-61.208663940429688;-89.980117797851563
936000344;-34.086696624755859;-74.241737365722656
