Type;ZVL-3;
Version;3.31;
Date;28.Jan 18;
Mode;ANALYZER;
Center Freq;1500000250.000000;Hz
Freq Offset;0.000000;Hz
Span;2999999500.000000;Hz
x-Axis;LIN;
Start;500.000000;Hz
Stop;3000000000.000000;Hz
Ref Level;-20.000000;dBm
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;0.000000;dB
RBW;3000000.000000;Hz
VBW;10000000.000000;Hz
SWT;0.005000;s
Trace Mode;CLR/WRITE;
Detector;AUTOPEAK;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;dBm;
Preamplifier;OFF;
Transducer;OFF;
Values;501;
500;-1.851098895072937;-52.901782989501953
6000499;-53.313884735107422;-85.279808044433594
12000498;-65.533912658691406;-99.602142333984375
18000497;-58.747943878173828;-101.64529418945312
24000496;-67.58624267578125;-91.094825744628906
30000495;-65.588592529296875;-96.946998596191406
36000494;-64.95855712890625;-97.415115356445313
42000493;-66.845588684082031;-97.682647705078125
48000492;-64.117828369140625;-92.756576538085938
54000491;-69.065330505371094;-96.982833862304688
60000490;-71.067253112792969;-107.19300842285156
66000489;-68.90399169921875;-107.12533569335937
72000488;-71.163925170898438;-97.435539245605469
78000487;-66.429115295410156;-96.281639099121094
84000486;-45.983440399169922;-96.465667724609375
90000485;-41.842372894287109;-70.250968933105469
96000484;-32.521583557128906;-56.681404113769531
102000483;-36.049774169921875;-58.528976440429688
108000482;-45.706501007080078;-94.024986267089844
114000481;-70.24957275390625;-105.18589019775391
120000480;-73.352035522460938;-102.328369140625
126000479;-71.563941955566406;-102.43013763427734
132000478;-70.707710266113281;-98.178001403808594
138000477;-71.106277465820313;-107.94092559814453
144000476;-68.491310119628906;-104.52143859863281
150000475;-69.964935302734375;-112.29975128173828
156000474;-70.65045166015625;-104.99642944335937
162000473;-67.307815551757813;-100.36835479736328
168000472;-60.994602203369141;-88.657417297363281
174000471;-64.195381164550781;-100.37965393066406
180000470;-44.054679870605469;-73.840744018554688
186000469;-37.359504699707031;-67.904777526855469
192000468;-37.74151611328125;-79.827011108398438
198000467;-59.311111450195312;-93.136909484863281
204000466;-70.4549560546875;-101.49446105957031
210000465;-70.350883483886719;-101.1917724609375
216000464;-70.198806762695313;-98.95660400390625
222000463;-68.7642822265625;-98.339691162109375
228000462;-69.802482604980469;-94.460372924804688
234000461;-63.558952331542969;-98.381782531738281
240000460;-66.658470153808594;-92.219802856445313
246000459;-67.668663024902344;-97.330940246582031
252000458;-68.638938903808594;-105.11270904541016
258000457;-71.876663208007812;-100.2490234375
264000456;-70.686103820800781;-94.223800659179687
270000455;-71.034194946289063;-103.50279235839844
276000454;-70.645179748535156;-94.900588989257813
282000453;-69.3590087890625;-97.2763671875
288000452;-69.080101013183594;-105.90196228027344
294000451;-65.954231262207031;-103.61655426025391
300000450;-66.261474609375;-97.934295654296875
306000449;-66.479560852050781;-98.055038452148438
312000448;-69.005126953125;-98.917442321777344
318000447;-69.442359924316406;-97.886428833007813
324000446;-68.022026062011719;-98.628700256347656
330000445;-67.880134582519531;-92.200653076171875
336000444;-69.493743896484375;-99.12054443359375
342000443;-70.492698669433594;-101.83455657958984
348000442;-68.1365966796875;-98.190635681152344
354000441;-68.841026306152344;-99.199272155761719
360000440;-55.470252990722656;-83.476387023925781
366000439;-52.110496520996094;-84.75457763671875
372000438;-64.9443359375;-95.5762939453125
378000437;-67.961563110351563;-113.54691314697266
384000436;-49.351783752441406;-88.426994323730469
390000435;-45.692131042480469;-72.65283203125
396000434;-66.591835021972656;-110.77086639404297
402000433;-67.703414916992188;-98.555328369140625
408000432;-62.330276489257813;-98.387100219726563
414000431;-52.437618255615234;-98.52239990234375
420000430;-44.763870239257813;-87.161773681640625
426000429;-52.500576019287109;-88.97784423828125
432000428;-57.901454925537109;-98.759361267089844
438000427;-69.00933837890625;-98.766746520996094
444000426;-70.289459228515625;-103.43983459472656
450000425;-69.396141052246094;-94.47772216796875
456000424;-51.151321411132813;-97.744438171386719
462000423;-50.645397186279297;-80.551559448242188
468000422;-55.872238159179688;-92.933158874511719
474000421;-69.089752197265625;-96.963882446289063
480000420;-69.554679870605469;-94.971153259277344
486000419;-68.068435668945313;-97.31085205078125
492000418;-67.8997802734375;-96.843780517578125
498000417;-67.2728271484375;-109.3265380859375
504000416;-69.401084899902344;-99.160316467285156
510000415;-66.717666625976563;-99.505447387695312
516000414;-42.284069061279297;-91.240493774414063
522000413;-41.574821472167969;-76.630172729492188
528000412;-56.650814056396484;-104.18087005615234
534000411;-71.472831726074219;-99.855514526367188
540000410;-70.370979309082031;-118.04364013671875
546000409;-71.609619140625;-97.138961791992188
552000408;-71.490135192871094;-100.86643981933594
558000407;-70.08172607421875;-94.778762817382813
564000406;-70.344390869140625;-100.60654449462891
570000405;-50.701274871826172;-92.428932189941406
576000404;-40.213096618652344;-72.305534362792969
582000403;-42.220500946044922;-90.08709716796875
588000402;-70.934364318847656;-98.526100158691406
594000401;-71.208267211914063;-96.738151550292969
600000400;-70.614051818847656;-91.949348449707031
606000399;-72.121681213378906;-101.98841857910156
612000398;-71.491447448730469;-100.32820129394531
618000397;-70.885231018066406;-98.668022155761719
624000396;-69.612533569335937;-98.860076904296875
630000395;-71.025169372558594;-97.008743286132813
636000394;-70.54833984375;-98.422927856445312
642000393;-71.048370361328125;-98.835456848144531
648000392;-71.524574279785156;-97.669639587402344
654000391;-69.944709777832031;-102.62281799316406
660000390;-72.486793518066406;-104.99227905273437
666000389;-70.290214538574219;-109.73595428466797
672000388;-72.471504211425781;-102.04883575439453
678000387;-70.289337158203125;-106.03566741943359
684000386;-65.595558166503906;-104.40987396240234
690000385;-64.307159423828125;-92.078765869140625
696000384;-69.277557373046875;-100.54182434082031
702000383;-69.043312072753906;-94.845466613769531
708000382;-70.566604614257813;-99.537040710449219
714000381;-69.95977783203125;-105.43356323242187
720000380;-63.749069213867188;-104.81581878662109
726000379;-52.255813598632813;-87.787666320800781
732000378;-50.519481658935547;-90.675247192382813
738000377;-72.513191223144531;-101.23197937011719
744000376;-72.313339233398438;-99.182258605957031
750000375;-72.087715148925781;-97.589958190917969
756000374;-71.756568908691406;-125.83035278320313
762000373;-68.882888793945313;-102.95631408691406
768000372;-60.827175140380859;-94.074455261230469
774000371;-66.290199279785156;-102.89309692382812
780000370;-69.600044250488281;-95.382026672363281
786000369;-70.36492919921875;-99.353736877441406
792000368;-62.585887908935547;-97.69903564453125
798000367;-67.655281066894531;-94.784393310546875
804000366;-65.739982604980469;-91.509757995605469
810000365;-69.273941040039063;-96.692909240722656
816000364;-67.51251220703125;-102.97434234619141
822000363;-69.262908935546875;-103.87445831298828
828000362;-71.615005493164063;-106.11559295654297
834000361;-69.671607971191406;-102.32688140869141
840000360;-71.125907897949219;-101.14429473876953
846000359;-70.524581909179688;-104.56941223144531
852000358;-70.532882690429688;-102.56702423095703
858000357;-69.644050598144531;-95.717735290527344
864000356;-71.004295349121094;-94.07354736328125
870000355;-69.50457763671875;-96.128120422363281
876000354;-66.867439270019531;-92.374351501464844
882000353;-70.032394409179688;-104.45513153076172
888000352;-71.390838623046875;-120.58763122558594
894000351;-70.705345153808594;-97.777420043945313
900000350;-68.986305236816406;-96.318672180175781
906000349;-70.017753601074219;-96.394546508789063
912000348;-71.262619018554688;-112.41188049316406
918000347;-70.096107482910156;-99.610183715820313
924000346;-61.993473052978516;-95.282417297363281
930000345;-63.014053344726563;-95.744461059570313
936000344;-33.854122161865234;-75.023117065429687
