Type;ZVL-3;
Version;3.31;
Date;28.Jan 18;
Mode;ANALYZER;
Center Freq;1500000250.000000;Hz
Freq Offset;0.000000;Hz
Span;2999999500.000000;Hz
x-Axis;LIN;
Start;500.000000;Hz
Stop;3000000000.000000;Hz
Ref Level;-20.000000;dBm
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;0.000000;dB
RBW;3000000.000000;Hz
VBW;10000000.000000;Hz
SWT;0.005000;s
Trace Mode;CLR/WRITE;
Detector;AUTOPEAK;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;dBm;
Preamplifier;OFF;
Transducer;OFF;
Values;501;
500;-1.8632930517196655;-51.825164794921875
6000499;-52.998527526855469;-102.60211944580078
12000498;-60.97119140625;-101.28055572509766
18000497;-57.172416687011719;-104.97900390625
24000496;-41.433956146240234;-90.160423278808594
30000495;-46.409473419189453;-93.836746215820313
36000494;-50.893901824951172;-87.055496215820312
42000493;-28.594194412231445;-91.893882751464844
48000492;-40.495185852050781;-90.4305419921875
54000491;-39.034080505371094;-87.732391357421875
60000490;-43.475559234619141;-100.86862182617187
66000489;-30.596574783325195;-97.458854675292969
72000488;-48.887298583984375;-99.981651306152344
78000487;-41.474925994873047;-95.394638061523438
84000486;-40.875205993652344;-79.313575744628906
90000485;-40.965747833251953;-75.190773010253906
96000484;-34.117599487304688;-66.084449768066406
102000483;-36.398403167724609;-67.132637023925781
108000482;-44.495586395263672;-97.716697692871094
114000481;-56.813484191894531;-106.90202331542969
120000480;-52.276767730712891;-93.728355407714844
126000479;-54.407215118408203;-110.53969573974609
132000478;-54.943904876708984;-101.79339599609375
138000477;-58.254302978515625;-104.00923919677734
144000476;-66.476554870605469;-98.152511596679688
150000475;-54.562114715576172;-112.73345947265625
156000474;-61.992931365966797;-105.83629608154297
162000473;-45.595905303955078;-91.096572875976563
168000472;-39.669731140136719;-92.931182861328125
174000471;-44.319877624511719;-86.680252075195313
180000470;-37.958648681640625;-70.267120361328125
186000469;-33.177661895751953;-67.685806274414062
192000468;-33.574684143066406;-66.084358215332031
198000467;-48.360206604003906;-99.371543884277344
204000466;-55.929084777832031;-90.398994445800781
210000465;-63.720912933349609;-102.74330139160156
216000464;-52.371181488037109;-109.16899871826172
222000463;-62.262119293212891;-94.079010009765625
228000462;-51.110729217529297;-97.04107666015625
234000461;-61.33184814453125;-90.420272827148438
240000460;-52.200782775878906;-102.47879028320312
246000459;-58.187713623046875;-98.811195373535156
252000458;-52.9619140625;-105.15391540527344
258000457;-65.036361694335938;-94.700836181640625
264000456;-56.789482116699219;-97.431632995605469
270000455;-67.81134033203125;-97.69244384765625
276000454;-61.127891540527344;-98.963386535644531
282000453;-67.036788940429688;-96.929252624511719
288000452;-62.133716583251953;-98.257942199707031
294000451;-63.98919677734375;-93.242507934570313
300000450;-58.900596618652344;-100.83355712890625
306000449;-55.951789855957031;-103.95796203613281
312000448;-63.776683807373047;-97.90411376953125
318000447;-57.785694122314453;-101.837158203125
324000446;-56.515796661376953;-95.385650634765625
330000445;-62.720367431640625;-101.73633575439453
336000444;-58.512096405029297;-97.800949096679688
342000443;-64.062431335449219;-94.953971862792969
348000442;-66.7244873046875;-108.60851287841797
354000441;-54.45166015625;-94.829086303710937
360000440;-58.831642150878906;-98.146903991699219
366000439;-56.245418548583984;-95.347312927246094
372000438;-62.165317535400391;-97.24237060546875
378000437;-64.756072998046875;-98.833412170410156
384000436;-51.109382629394531;-92.066215515136719
390000435;-46.149158477783203;-81.526115417480469
396000434;-66.005012512207031;-90.924179077148438
402000433;-64.410057067871094;-107.72199249267578
408000432;-50.901229858398437;-103.51338195800781
414000431;-40.121036529541016;-97.58355712890625
420000430;-35.633132934570313;-68.089637756347656
426000429;-47.878189086914063;-81.720169067382812
432000428;-50.908603668212891;-92.489669799804688
438000427;-63.97271728515625;-101.34333038330078
444000426;-55.144126892089844;-95.7574462890625
450000425;-69.382850646972656;-98.500038146972656
456000424;-58.304977416992188;-92.566986083984375
462000423;-55.552677154541016;-86.928550720214844
468000422;-57.323368072509766;-95.2420654296875
474000421;-65.42230224609375;-94.363822937011719
480000420;-56.133331298828125;-99.301551818847656
486000419;-52.280303955078125;-104.80588531494141
492000418;-68.025405883789062;-105.34754180908203
498000417;-68.204788208007812;-100.12898254394531
504000416;-69.151962280273438;-97.393486022949219
510000415;-68.368301391601563;-93.443702697753906
516000414;-44.080680847167969;-95.257064819335938
522000413;-47.084934234619141;-81.512161254882813
528000412;-56.693756103515625;-93.624641418457031
534000411;-67.957786560058594;-105.75508880615234
540000410;-70.858848571777344;-107.29694366455078
546000409;-69.823654174804687;-100.29081726074219
552000408;-71.440025329589844;-99.904533386230469
558000407;-67.62603759765625;-105.02009582519531
564000406;-67.41387939453125;-99.521507263183594
570000405;-54.634239196777344;-100.95765686035156
576000404;-47.720909118652344;-81.613258361816406
582000403;-47.296676635742187;-95.333412170410156
588000402;-70.192222595214844;-96.095443725585938
594000401;-68.324943542480469;-97.708992004394531
600000400;-70.586448669433594;-98.49786376953125
606000399;-71.486885070800781;-102.83357238769531
612000398;-73.817703247070313;-104.85739898681641
618000397;-71.473617553710937;-98.821968078613281
624000396;-70.845191955566406;-101.34709167480469
630000395;-71.641716003417969;-97.804351806640625
636000394;-69.030227661132813;-101.74043273925781
642000393;-71.344924926757813;-109.72943878173828
648000392;-71.757423400878906;-100.34154510498047
654000391;-71.044059753417969;-115.63967895507812
660000390;-70.638687133789063;-107.96727752685547
666000389;-71.690322875976563;-101.52051544189453
672000388;-71.826347351074219;-94.863899230957031
678000387;-71.264747619628906;-101.4764404296875
684000386;-64.314071655273438;-99.544364929199219
690000385;-60.103431701660156;-84.265411376953125
696000384;-67.955734252929688;-99.468048095703125
702000383;-70.990524291992188;-103.39089965820312
708000382;-68.455268859863281;-111.93966674804687
714000381;-70.481376647949219;-101.90343475341797
720000380;-67.901596069335938;-102.18746948242187
726000379;-52.126213073730469;-88.456954956054687
732000378;-51.360702514648438;-83.944976806640625
738000377;-61.988739013671875;-94.077445983886719
744000376;-70.724822998046875;-110.33558654785156
750000375;-69.558326721191406;-103.53543853759766
756000374;-71.93524169921875;-99.88134765625
762000373;-61.649581909179688;-97.756362915039063
768000372;-56.127323150634766;-85.19036865234375
774000371;-57.787769317626953;-93.962738037109375
780000370;-70.644004821777344;-114.38816070556641
786000369;-68.937744140625;-98.961830139160156
792000368;-61.193950653076172;-90.2392578125
798000367;-61.346916198730469;-90.68328857421875
804000366;-63.530628204345703;-94.715286254882813
810000365;-64.672004699707031;-92.201469421386719
816000364;-64.822074890136719;-100.75585174560547
822000363;-66.562141418457031;-97.384757995605469
828000362;-69.852127075195313;-99.932098388671875
834000361;-70.028785705566406;-101.19525909423828
840000360;-70.637741088867188;-106.23317718505859
846000359;-70.526695251464844;-94.703117370605469
852000358;-71.150886535644531;-104.15232849121094
858000357;-70.67889404296875;-108.27787780761719
864000356;-70.925949096679688;-98.750946044921875
870000355;-71.138259887695313;-97.920509338378906
876000354;-70.228096008300781;-104.34758758544922
882000353;-70.054702758789063;-103.90974426269531
888000352;-70.846908569335938;-107.82582092285156
894000351;-71.421531677246094;-99.450729370117188
900000350;-70.93792724609375;-102.28300476074219
906000349;-73.673851013183594;-104.54153442382812
912000348;-69.452720642089844;-99.037261962890625
918000347;-71.447067260742188;-92.259498596191406
924000346;-56.549083709716797;-93.333473205566406
930000345;-55.359256744384766;-86.64239501953125
936000344;-24.431980133056641;-60.384983062744141
