Type;ZVL-3;
Version;3.31;
Date;28.Jan 18;
Mode;ANALYZER;
Center Freq;1500000250.000000;Hz
Freq Offset;0.000000;Hz
Span;2999999500.000000;Hz
x-Axis;LIN;
Start;500.000000;Hz
Stop;3000000000.000000;Hz
Ref Level;-20.000000;dBm
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;0.000000;dB
RBW;3000000.000000;Hz
VBW;10000000.000000;Hz
SWT;0.005000;s
Trace Mode;CLR/WRITE;
Detector;AUTOPEAK;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;dBm;
Preamplifier;OFF;
Transducer;OFF;
Values;501;
500;-1.8614112138748169;-51.556930541992188
6000499;-53.599357604980469;-86.779525756835938
12000498;-65.692977905273438;-95.451026916503906
18000497;-49.903537750244141;-99.420692443847656
24000496;-45.55303955078125;-89.198753356933594
30000495;-47.747200012207031;-94.145835876464844
36000494;-43.158126831054688;-89.972145080566406
42000493;-27.621110916137695;-86.674980163574219
48000492;-32.055965423583984;-89.647880554199219
54000491;-37.833599090576172;-108.82393646240234
60000490;-30.649785995483398;-86.4268798828125
66000489;-40.635688781738281;-91.199951171875
72000488;-46.398029327392578;-93.091590881347656
78000487;-48.980987548828125;-96.629417419433594
84000486;-39.570716857910156;-82.800765991210938
90000485;-38.746814727783203;-69.117332458496094
96000484;-35.311569213867188;-64.887077331542969
102000483;-36.399665832519531;-62.275489807128906
108000482;-42.105411529541016;-84.904045104980469
114000481;-51.641620635986328;-94.950889587402344
120000480;-45.382801055908203;-90.953887939453125
126000479;-53.925457000732422;-97.040275573730469
132000478;-58.036026000976563;-100.54677581787109
138000477;-59.647132873535156;-89.837387084960937
144000476;-54.492172241210938;-95.29150390625
150000475;-58.908832550048828;-96.749954223632813
156000474;-47.03851318359375;-97.652427673339844
162000473;-49.811931610107422;-89.692001342773438
168000472;-36.871456146240234;-83.72137451171875
174000471;-50.774570465087891;-85.290824890136719
180000470;-33.614814758300781;-69.329353332519531
186000469;-36.275897979736328;-68.895034790039063
192000468;-33.059833526611328;-62.859111785888672
198000467;-48.168445587158203;-92.869049072265625
204000466;-52.475242614746094;-87.395126342773438
210000465;-52.459243774414062;-98.778480529785156
216000464;-52.515659332275391;-90.465103149414063
222000463;-58.187660217285156;-92.642852783203125
228000462;-54.483425140380859;-103.29193878173828
234000461;-52.376594543457031;-91.854194641113281
240000460;-53.291904449462891;-111.28605651855469
246000459;-47.406169891357422;-126.23824310302734
252000458;-54.553386688232422;-101.63602447509766
258000457;-50.510868072509766;-112.85885620117187
264000456;-60.166210174560547;-105.35891723632812
270000455;-55.070873260498047;-93.218986511230469
276000454;-65.524703979492187;-99.582778930664062
282000453;-60.486286163330078;-94.629898071289063
288000452;-60.66973876953125;-93.033195495605469
294000451;-64.063865661621094;-94.348876953125
300000450;-60.233238220214844;-118.12030029296875
306000449;-58.022850036621094;-92.853874206542969
312000448;-61.978244781494141;-89.780471801757813
318000447;-62.31304931640625;-95.177093505859375
324000446;-55.672969818115234;-106.90725708007812
330000445;-63.572360992431641;-96.224601745605469
336000444;-57.602500915527344;-97.790634155273437
342000443;-68.214111328125;-100.39209747314453
348000442;-59.898956298828125;-95.209754943847656
354000441;-55.099098205566406;-95.162010192871094
360000440;-59.390388488769531;-101.43228912353516
366000439;-54.862117767333984;-95.661521911621094
372000438;-53.178470611572266;-96.257232666015625
378000437;-52.514503479003906;-104.38671112060547
384000436;-52.386550903320313;-95.480445861816406
390000435;-44.914016723632812;-75.899993896484375
396000434;-53.967967987060547;-100.36135101318359
402000433;-56.083038330078125;-93.568168640136719
408000432;-55.383018493652344;-96.317733764648438
414000431;-39.710155487060547;-95.1407470703125
420000430;-35.549404144287109;-63.535781860351563
426000429;-48.645248413085938;-74.327117919921875
432000428;-53.215854644775391;-92.022750854492188
438000427;-55.802036285400391;-98.028396606445313
444000426;-56.672687530517578;-106.62321472167969
450000425;-51.566757202148438;-94.569740295410156
456000424;-50.108894348144531;-93.5394287109375
462000423;-52.156215667724609;-87.722114562988281
468000422;-60.7828369140625;-90.951866149902344
474000421;-58.276538848876953;-97.416305541992188
480000420;-55.197998046875;-106.88088989257812
486000419;-66.99102783203125;-104.47222137451172
492000418;-58.982597351074219;-101.29951477050781
498000417;-67.17657470703125;-100.3328857421875
504000416;-67.574531555175781;-103.23173522949219
510000415;-60.234241485595703;-95.292770385742187
516000414;-47.349807739257813;-87.474937438964844
522000413;-44.881622314453125;-79.288993835449219
528000412;-51.084571838378906;-94.18939208984375
534000411;-65.841072082519531;-103.57219696044922
540000410;-71.088455200195313;-96.048965454101563
546000409;-71.101516723632812;-100.58289337158203
552000408;-64.75665283203125;-101.78582763671875
558000407;-68.74322509765625;-100.06104278564453
564000406;-68.983055114746094;-101.81781768798828
570000405;-51.302982330322266;-97.015121459960937
576000404;-42.300670623779297;-76.661529541015625
582000403;-49.762786865234375;-87.461952209472656
588000402;-71.831291198730469;-101.81360626220703
594000401;-71.041679382324219;-101.87728118896484
600000400;-70.214019775390625;-107.28450775146484
606000399;-69.953750610351562;-106.27214050292969
612000398;-70.475265502929688;-93.5506591796875
618000397;-70.437484741210937;-101.82342529296875
624000396;-68.096405029296875;-100.53815460205078
630000395;-67.829795837402344;-105.81800079345703
636000394;-63.300922393798828;-100.94688415527344
642000393;-65.160842895507813;-99.753135681152344
648000392;-69.169609069824219;-101.49741363525391
654000391;-70.556541442871094;-99.076896667480469
660000390;-72.302070617675781;-94.722686767578125
666000389;-69.437889099121094;-96.392524719238281
672000388;-70.849174499511719;-112.35125732421875
678000387;-71.152702331542969;-99.600212097167969
684000386;-66.562301635742187;-97.917030334472656
690000385;-62.182582855224609;-92.992424011230469
696000384;-70.167671203613281;-92.207206726074219
702000383;-69.067054748535156;-96.357650756835938
708000382;-69.8814697265625;-101.63233184814453
714000381;-69.205345153808594;-105.28528594970703
720000380;-68.781883239746094;-95.785232543945313
726000379;-51.673164367675781;-83.041603088378906
732000378;-49.088790893554688;-73.609077453613281
738000377;-66.810340881347656;-102.73471832275391
744000376;-71.861839294433594;-98.526901245117188
750000375;-68.966400146484375;-106.42514801025391
756000374;-68.619834899902344;-100.02965545654297
762000373;-64.06829833984375;-107.42742919921875
768000372;-58.139736175537109;-87.410110473632812
774000371;-64.107467651367188;-103.33113098144531
780000370;-69.145347595214844;-95.800796508789063
786000369;-54.823379516601563;-99.77691650390625
792000368;-46.746612548828125;-72.715660095214844
798000367;-48.909652709960938;-81.155342102050781
804000366;-53.013965606689453;-84.997901916503906
810000365;-48.120140075683594;-70.089187622070312
816000364;-49.772380828857422;-93.515205383300781
822000363;-65.689048767089844;-96.053604125976562
828000362;-72.082450866699219;-105.04324340820312
834000361;-70.199356079101563;-105.09967803955078
840000360;-69.074996948242188;-102.04304504394531
846000359;-71.753623962402344;-111.52173614501953
852000358;-71.275466918945313;-101.20885467529297
858000357;-68.369926452636719;-102.48300933837891
864000356;-71.102447509765625;-102.9031982421875
870000355;-70.822425842285156;-97.820930480957031
876000354;-70.095382690429687;-93.632766723632813
882000353;-70.659439086914063;-115.94609069824219
888000352;-72.966361999511719;-100.92090606689453
894000351;-69.857734680175781;-102.27265167236328
900000350;-70.463546752929688;-98.122825622558594
906000349;-71.28717041015625;-93.001853942871094
912000348;-71.093704223632812;-93.474105834960937
918000347;-69.367256164550781;-108.07274627685547
924000346;-58.315536499023438;-83.318191528320313
930000345;-56.459129333496094;-81.493202209472656
936000344;-24.475887298583984;-60.555728912353516
