Type;ZVL-3;
Version;3.31;
Date;28.Jan 18;
Mode;ANALYZER;
Center Freq;1500000250.000000;Hz
Freq Offset;0.000000;Hz
Span;2999999500.000000;Hz
x-Axis;LIN;
Start;500.000000;Hz
Stop;3000000000.000000;Hz
Ref Level;-20.000000;dBm
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;0.000000;dB
RBW;3000000.000000;Hz
VBW;10000000.000000;Hz
SWT;0.005000;s
Trace Mode;CLR/WRITE;
Detector;AUTOPEAK;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;dBm;
Preamplifier;OFF;
Transducer;OFF;
Values;501;
500;-1.8630217313766479;-52.158309936523438
6000499;-52.570625305175781;-99.897178649902344
12000498;-51.730304718017578;-88.911155700683594
18000497;-51.081623077392578;-98.611282348632812
24000496;-51.94061279296875;-98.415138244628906
30000495;-43.945705413818359;-92.483360290527344
36000494;-46.019515991210937;-89.776702880859375
42000493;-43.594707489013672;-97.318489074707031
48000492;-20.888801574707031;-97.033927917480469
54000491;-44.165943145751953;-92.632194519042969
60000490;-55.349609375;-91.582832336425781
66000489;-39.290824890136719;-93.509521484375
72000488;-50.963871002197266;-94.28338623046875
78000487;-44.621837615966797;-107.63968658447266
84000486;-41.309284210205078;-93.774932861328125
90000485;-40.379840850830078;-79.030792236328125
96000484;-38.057941436767578;-64.128059387207031
102000483;-38.901100158691406;-71.538864135742187
108000482;-46.758838653564453;-95.500541687011719
114000481;-55.619487762451172;-96.482475280761719
120000480;-56.996006011962891;-94.126258850097656
126000479;-56.020454406738281;-104.44975280761719
132000478;-67.051017761230469;-111.15735626220703
138000477;-58.073581695556641;-99.029129028320313
144000476;-62.978118896484375;-119.82452392578125
150000475;-56.165706634521484;-95.318824768066406
156000474;-56.897098541259766;-95.776313781738281
162000473;-49.391262054443359;-83.970993041992188
168000472;-45.032699584960937;-81.770561218261719
174000471;-42.019680023193359;-92.700149536132813
180000470;-36.146125793457031;-74.439666748046875
186000469;-39.429653167724609;-66.27191162109375
192000468;-34.12066650390625;-63.305328369140625
198000467;-53.75421142578125;-97.103874206542969
204000466;-52.131095886230469;-103.63432312011719
210000465;-52.175304412841797;-98.560340881347656
216000464;-62.381591796875;-94.719093322753906
222000463;-51.715255737304688;-97.022705078125
228000462;-52.923175811767578;-93.728897094726563
234000461;-54.229873657226563;-99.224800109863281
240000460;-58.316787719726563;-96.521263122558594
246000459;-51.425022125244141;-88.887977600097656
252000458;-64.23370361328125;-100.54633331298828
258000457;-52.440391540527344;-98.788200378417969
264000456;-52.717044830322266;-103.76119995117187
270000455;-69.672767639160156;-107.94138336181641
276000454;-59.787979125976563;-95.260627746582031
282000453;-66.586128234863281;-98.774276733398438
288000452;-67.105110168457031;-94.296760559082031
294000451;-59.276657104492188;-96.150299072265625
300000450;-59.526226043701172;-100.14833831787109
306000449;-66.846382141113281;-96.269302368164063
312000448;-59.689121246337891;-95.884902954101563
318000447;-64.060958862304688;-103.91739654541016
324000446;-62.126895904541016;-97.090446472167969
330000445;-66.894523620605469;-100.99880981445312
336000444;-59.310325622558594;-105.59474182128906
342000443;-54.756328582763672;-98.014518737792969
348000442;-64.967910766601563;-97.177833557128906
354000441;-63.807304382324219;-98.40087890625
360000440;-59.902626037597656;-100.01631164550781
366000439;-52.072559356689453;-91.84844970703125
372000438;-62.355571746826172;-102.47461700439453
378000437;-57.288528442382813;-109.79317474365234
384000436;-51.855319976806641;-86.756721496582031
390000435;-44.165725708007813;-89.503471374511719
396000434;-57.049571990966797;-99.781631469726563
402000433;-58.393501281738281;-91.058509826660156
408000432;-51.024116516113281;-99.377876281738281
414000431;-43.604660034179688;-92.4775390625
420000430;-36.793380737304687;-69.367385864257813
426000429;-49.737430572509766;-77.621780395507813
432000428;-53.37054443359375;-99.091804504394531
438000427;-63.504119873046875;-95.438247680664063
444000426;-68.732170104980469;-106.63776397705078
450000425;-56.996124267578125;-101.65202331542969
456000424;-57.630622863769531;-97.492050170898437
462000423;-56.605728149414062;-87.314308166503906
468000422;-59.211521148681641;-88.936653137207031
474000421;-53.860458374023438;-91.997207641601563
480000420;-69.61126708984375;-97.496467590332031
486000419;-61.439022064208984;-94.249755859375
492000418;-59.038417816162109;-92.654861450195313
498000417;-59.043601989746094;-93.436553955078125
504000416;-68.804847717285156;-102.99124908447266
510000415;-66.410377502441406;-102.333984375
516000414;-56.809062957763672;-88.324234008789063
522000413;-45.493721008300781;-81.54974365234375
528000412;-55.081253051757813;-98.619514465332031
534000411;-67.66070556640625;-98.283973693847656
540000410;-70.129531860351563;-98.282073974609375
546000409;-66.141036987304687;-104.13698577880859
552000408;-64.427337646484375;-100.90692138671875
558000407;-71.721229553222656;-93.858665466308594
564000406;-70.753875732421875;-99.361434936523438
570000405;-47.644287109375;-104.05461883544922
576000404;-46.055973052978516;-78.80596923828125
582000403;-43.929332733154297;-103.52628326416016
588000402;-71.33245849609375;-101.39060974121094
594000401;-70.476104736328125;-96.733551025390625
600000400;-72.407600402832031;-108.07135009765625
606000399;-71.729751586914063;-101.64936828613281
612000398;-70.440483093261719;-110.78460693359375
618000397;-73.270828247070312;-110.19773101806641
624000396;-68.209724426269531;-95.797416687011719
630000395;-70.528678894042969;-101.74215698242187
636000394;-65.498558044433594;-97.712432861328125
642000393;-68.598548889160156;-95.914566040039063
648000392;-70.383621215820313;-96.868576049804688
654000391;-60.365543365478516;-102.39510345458984
660000390;-70.30718994140625;-113.74039459228516
666000389;-70.485649108886719;-101.52449798583984
672000388;-70.208145141601563;-110.61203765869141
678000387;-71.146560668945313;-96.277351379394531
684000386;-65.53094482421875;-104.10469818115234
690000385;-63.286319732666016;-93.880645751953125
696000384;-66.153556823730469;-106.37629699707031
702000383;-71.239303588867187;-99.032112121582031
708000382;-69.23638916015625;-99.826278686523438
714000381;-69.894866943359375;-100.14045715332031
720000380;-68.697021484375;-97.42401123046875
726000379;-50.876121520996094;-81.840850830078125
732000378;-52.227413177490234;-81.125999450683594
738000377;-69.100303649902344;-105.58376312255859
744000376;-71.0692138671875;-101.88201141357422
750000375;-73.765327453613281;-94.842666625976563
756000374;-71.285957336425781;-96.436103820800781
762000373;-67.657669067382812;-97.125999450683594
768000372;-57.857460021972656;-88.287208557128906
774000371;-56.798603057861328;-99.354438781738281
780000370;-70.281608581542969;-104.3824462890625
786000369;-55.510890960693359;-100.64119720458984
792000368;-48.325008392333984;-72.917488098144531
798000367;-47.153961181640625;-80.173179626464844
804000366;-52.308609008789063;-98.755172729492187
810000365;-47.924808502197266;-79.357894897460938
816000364;-54.236049652099609;-84.764595031738281
822000363;-66.765487670898438;-95.7073974609375
828000362;-71.645660400390625;-98.872917175292969
834000361;-69.827476501464844;-96.151885986328125
840000360;-72.272697448730469;-101.90825653076172
846000359;-70.412269592285156;-101.02278137207031
852000358;-70.725128173828125;-103.11917877197266
858000357;-67.75640869140625;-95.598342895507813
864000356;-70.290756225585938;-114.91399383544922
870000355;-68.451011657714844;-101.31744384765625
876000354;-67.149566650390625;-98.837295532226562
882000353;-69.735733032226562;-97.344039916992188
888000352;-70.179298400878906;-102.98788452148437
894000351;-70.854682922363281;-100.42295074462891
900000350;-71.175888061523438;-96.814430236816406
906000349;-68.941162109375;-98.544364929199219
912000348;-69.299041748046875;-102.24877166748047
918000347;-69.890220642089844;-96.090324401855469
924000346;-60.664539337158203;-117.10223388671875
930000345;-57.120246887207031;-99.511848449707031
936000344;-26.723958969116211;-65.830856323242188
942000343;-24.724712371826172;-66.500579833984375
