Type;ZVL-3;
Version;3.31;
Date;28.Jan 18;
Mode;ANALYZER;
Center Freq;1500000250.000000;Hz
Freq Offset;0.000000;Hz
Span;2999999500.000000;Hz
x-Axis;LIN;
Start;500.000000;Hz
Stop;3000000000.000000;Hz
Ref Level;-20.000000;dBm
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;0.000000;dB
RBW;3000000.000000;Hz
VBW;10000000.000000;Hz
SWT;0.005000;s
Trace Mode;CLR/WRITE;
Detector;AUTOPEAK;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;dBm;
Preamplifier;OFF;
Transducer;OFF;
Values;501;
500;-1.8589562177658081;-53.381885528564453
6000499;-51.984580993652344;-93.945716857910156
12000498;-52.991466522216797;-92.55340576171875
18000497;-55.670738220214844;-89.257362365722656
24000496;-48.877330780029297;-88.969070434570313
30000495;-48.412528991699219;-92.019584655761719
36000494;-40.266475677490234;-94.18316650390625
42000493;-40.602615356445313;-89.771934509277344
48000492;-45.0797119140625;-96.4130859375
54000491;-34.104869842529297;-89.408447265625
60000490;-45.365978240966797;-89.775596618652344
66000489;-41.693450927734375;-96.311164855957031
72000488;-41.87518310546875;-97.327644348144531
78000487;-46.452598571777344;-94.840011596679688
84000486;-41.872562408447266;-82.759300231933594
90000485;-43.553958892822266;-70.624153137207031
96000484;-36.179473876953125;-67.974525451660156
102000483;-38.757080078125;-68.316047668457031
108000482;-46.991825103759766;-83.034744262695312
114000481;-58.217258453369141;-97.22247314453125
120000480;-57.947620391845703;-95.890113830566406
126000479;-61.822372436523438;-107.50614929199219
132000478;-63.478153228759766;-93.656135559082031
138000477;-64.372795104980469;-99.193473815917969
144000476;-58.857662200927734;-111.36020660400391
150000475;-54.2010498046875;-106.60237884521484
156000474;-51.341083526611328;-98.454299926757812
162000473;-51.219085693359375;-88.368537902832031
168000472;-38.402400970458984;-82.848365783691406
174000471;-53.837104797363281;-94.263107299804688
180000470;-37.330177307128906;-57.112991333007812
186000469;-36.364337921142578;-87.085861206054687
192000468;-31.091142654418945;-69.064308166503906
198000467;-54.088756561279297;-88.175567626953125
204000466;-51.736774444580078;-90.231216430664063
210000465;-49.035079956054687;-90.117599487304688
216000464;-53.847347259521484;-105.80794525146484
222000463;-65.479995727539063;-97.111099243164063
228000462;-56.005218505859375;-93.929130554199219
234000461;-68.537376403808594;-102.3134765625
240000460;-49.068458557128906;-92.442138671875
246000459;-56.981803894042969;-97.818817138671875
252000458;-52.33453369140625;-108.56434631347656
258000457;-69.999588012695313;-110.20030975341797
264000456;-66.14923095703125;-94.412132263183594
270000455;-57.440250396728516;-111.87194061279297
276000454;-63.229095458984375;-102.36989593505859
282000453;-61.469112396240234;-90.834259033203125
288000452;-69.625297546386719;-95.161247253417969
294000451;-64.282402038574219;-105.17730712890625
300000450;-57.132747650146484;-89.197021484375
306000449;-55.463027954101563;-94.28662109375
312000448;-68.643196105957031;-95.245468139648437
318000447;-58.695301055908203;-102.59181976318359
324000446;-59.385929107666016;-102.17317962646484
330000445;-66.591789245605469;-100.17568969726562
336000444;-58.012771606445313;-103.55451202392578
342000443;-63.494682312011719;-98.630096435546875
348000442;-69.059722900390625;-96.544837951660156
354000441;-55.792556762695313;-93.860954284667969
360000440;-59.124629974365234;-92.313835144042969
366000439;-54.015068054199219;-92.019607543945313
372000438;-65.982612609863281;-98.530853271484375
378000437;-53.189197540283203;-93.252296447753906
384000436;-53.89068603515625;-103.60523223876953
390000435;-42.838584899902344;-88.513671875
396000434;-68.086257934570312;-94.38671875
402000433;-48.3035888671875;-112.46622467041016
408000432;-61.645973205566406;-93.579124450683594
414000431;-42.231132507324219;-88.2645263671875
420000430;-36.404003143310547;-83.411895751953125
426000429;-49.988990783691406;-84.801986694335937
432000428;-53.653881072998047;-92.327018737792969
438000427;-66.358322143554688;-94.262374877929688
444000426;-67.166694641113281;-96.616142272949219
450000425;-65.676338195800781;-94.699478149414063
456000424;-57.255870819091797;-90.763717651367188
462000423;-58.802639007568359;-88.998138427734375
468000422;-61.301254272460937;-91.676010131835938
474000421;-56.250816345214844;-93.596725463867188
480000420;-66.200828552246094;-95.269538879394531
486000419;-58.538997650146484;-91.882881164550781
492000418;-66.240554809570313;-98.371360778808594
498000417;-63.620296478271484;-98.598464965820313
504000416;-62.115531921386719;-99.649971008300781
510000415;-67.598358154296875;-96.944236755371094
516000414;-49.324050903320312;-94.992965698242188
522000413;-49.546497344970703;-79.757240295410156
528000412;-53.713703155517578;-98.049827575683594
534000411;-66.502166748046875;-110.99936676025391
540000410;-70.203453063964844;-100.80836486816406
546000409;-71.253135681152344;-103.99271392822266
552000408;-71.824661254882812;-103.5281982421875
558000407;-66.833412170410156;-98.66021728515625
564000406;-71.179618835449219;-103.13888549804687
570000405;-51.211833953857422;-126.84473419189453
576000404;-45.129219055175781;-71.804054260253906
582000403;-45.586929321289063;-87.374618530273437
588000402;-61.879123687744141;-97.943817138671875
594000401;-70.232917785644531;-106.76094055175781
600000400;-71.761520385742187;-100.86972045898437
606000399;-71.66888427734375;-114.19992065429687
612000398;-71.583770751953125;-102.56951904296875
618000397;-71.205299377441406;-108.35559844970703
624000396;-70.837715148925781;-104.24945831298828
630000395;-72.27764892578125;-103.86670684814453
636000394;-68.986373901367188;-95.485603332519531
642000393;-72.696662902832031;-109.95830535888672
648000392;-71.957237243652344;-100.54933166503906
654000391;-71.579208374023438;-99.131202697753906
660000390;-68.8494873046875;-109.01547241210937
666000389;-68.914909362792969;-96.604736328125
672000388;-70.958114624023438;-97.530166625976563
678000387;-71.144271850585938;-101.40546417236328
684000386;-65.918556213378906;-107.68563079833984
690000385;-61.240596771240234;-92.593704223632812
696000384;-71.530975341796875;-111.01242828369141
702000383;-70.985824584960937;-104.01292419433594
708000382;-70.009384155273438;-100.42134094238281
714000381;-71.343704223632813;-96.72314453125
720000380;-69.025917053222656;-110.9945068359375
726000379;-52.001758575439453;-86.73193359375
732000378;-51.484016418457031;-76.913566589355469
738000377;-63.833736419677734;-96.447113037109375
744000376;-70.606681823730469;-102.22730255126953
750000375;-69.992538452148438;-96.512855529785156
756000374;-69.3614501953125;-101.79263305664062
762000373;-63.923667907714844;-95.312667846679688
768000372;-58.907108306884766;-90.428932189941406
774000371;-55.524791717529297;-101.22264099121094
780000370;-71.976036071777344;-104.5526123046875
786000369;-70.587867736816406;-103.85166931152344
792000368;-65.4486083984375;-96.032806396484375
798000367;-60.591636657714844;-91.158599853515625
804000366;-59.5389404296875;-88.165107727050781
810000365;-57.534423828125;-85.902336120605469
816000364;-59.670116424560547;-89.853507995605469
822000363;-67.149604797363281;-106.62490844726562
828000362;-71.510223388671875;-100.98368072509766
834000361;-69.187332153320313;-104.65443420410156
840000360;-69.235176086425781;-104.70582580566406
846000359;-70.547111511230469;-103.15779113769531
852000358;-71.224296569824219;-103.49060821533203
858000357;-71.381011962890625;-94.692977905273438
864000356;-72.2474365234375;-106.04421234130859
870000355;-66.491622924804687;-110.97621154785156
876000354;-69.06573486328125;-102.08840179443359
882000353;-71.614883422851562;-101.044189453125
888000352;-68.253288269042969;-103.78055572509766
894000351;-70.535911560058594;-98.1279296875
900000350;-71.393394470214844;-104.70201110839844
906000349;-70.533279418945312;-99.729179382324219
912000348;-68.476356506347656;-96.0836181640625
918000347;-71.566070556640625;-94.33892822265625
924000346;-61.580940246582031;-97.509468078613281
930000345;-54.599411010742187;-104.74074554443359
936000344;-25.206682205200195;-57.767166137695313
942000343;-24.848840713500977;-68.788597106933594
