Type;ZVL-3;
Version;3.31;
Date;28.Jan 18;
Mode;ANALYZER;
Center Freq;1500000250.000000;Hz
Freq Offset;0.000000;Hz
Span;2999999500.000000;Hz
x-Axis;LIN;
Start;500.000000;Hz
Stop;3000000000.000000;Hz
Ref Level;-20.000000;dBm
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;0.000000;dB
RBW;3000000.000000;Hz
VBW;10000000.000000;Hz
SWT;0.005000;s
Trace Mode;CLR/WRITE;
Detector;AUTOPEAK;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;dBm;
Preamplifier;OFF;
Transducer;OFF;
Values;501;
500;-1.8617411851882935;-52.054573059082031
6000499;-54.060962677001953;-90.487754821777344
12000498;-58.000312805175781;-94.191230773925781
18000497;-48.080974578857422;-97.574142456054687
24000496;-49.111362457275391;-88.628509521484375
30000495;-52.573127746582031;-88.68975830078125
36000494;-33.308338165283203;-87.385322570800781
42000493;-42.459995269775391;-85.28961181640625
48000492;-45.008670806884766;-100.21360778808594
54000491;-39.525112152099609;-96.71051025390625
60000490;-40.047294616699219;-84.784736633300781
66000489;-48.555572509765625;-98.369529724121094
72000488;-47.688396453857422;-96.629173278808594
78000487;-43.709754943847656;-96.312690734863281
84000486;-42.737270355224609;-88.765113830566406
90000485;-40.818019866943359;-75.804786682128906
96000484;-36.878864288330078;-71.906082153320313
102000483;-38.51348876953125;-71.861862182617188
108000482;-46.531795501708984;-80.043037414550781
114000481;-66.251983642578125;-99.805435180664063
120000480;-59.559879302978516;-96.807899475097656
126000479;-54.273326873779297;-94.522842407226563
132000478;-59.557746887207031;-100.64924621582031
138000477;-58.12127685546875;-107.75174713134766
144000476;-58.641632080078125;-106.01612854003906
150000475;-57.803016662597656;-103.67688751220703
156000474;-49.039741516113281;-113.72608184814453
162000473;-43.0091552734375;-82.231369018554688
168000472;-40.372840881347656;-87.717330932617188
174000471;-53.906219482421875;-89.925453186035156
180000470;-36.826137542724609;-73.755729675292969
186000469;-38.318202972412109;-72.953628540039063
192000468;-34.308670043945313;-72.690147399902344
198000467;-52.728782653808594;-97.9310302734375
204000466;-47.185726165771484;-98.545944213867187
210000465;-60.294109344482422;-100.26690673828125
216000464;-51.405891418457031;-93.023185729980469
222000463;-51.539451599121094;-96.646766662597656
228000462;-52.155998229980469;-94.641403198242187
234000461;-58.918193817138672;-95.746803283691406
240000460;-49.399520874023438;-97.422111511230469
246000459;-62.666976928710938;-109.39373016357422
252000458;-52.145435333251953;-100.42566680908203
258000457;-59.228355407714844;-100.67196655273437
264000456;-64.239524841308594;-110.71598052978516
270000455;-57.884288787841797;-103.54689025878906
276000454;-62.367404937744141;-101.60553741455078
282000453;-63.314308166503906;-93.721099853515625
288000452;-66.091705322265625;-96.569007873535156
294000451;-61.074050903320313;-94.502639770507813
300000450;-64.893455505371094;-98.521347045898437
306000449;-63.657756805419922;-100.97918701171875
312000448;-61.386909484863281;-100.76365661621094
318000447;-58.4827880859375;-104.29383087158203
324000446;-62.030712127685547;-103.43448638916016
330000445;-64.734840393066406;-108.87979888916016
336000444;-57.449687957763672;-100.29026031494141
342000443;-61.8304443359375;-105.46829986572266
348000442;-62.769687652587891;-95.708831787109375
354000441;-53.987388610839844;-105.01477813720703
360000440;-56.930801391601563;-98.761268615722656
366000439;-56.893394470214844;-90.594192504882813
372000438;-61.252609252929687;-95.996635437011719
378000437;-56.453227996826172;-118.54090881347656
384000436;-54.308677673339844;-95.188652038574219
390000435;-45.211456298828125;-76.044059753417969
396000434;-56.516441345214844;-108.56332397460937
402000433;-62.315074920654297;-102.04141235351562
408000432;-68.584022521972656;-96.055831909179688
414000431;-41.484130859375;-107.15681457519531
420000430;-35.788074493408203;-81.277091979980469
426000429;-48.351264953613281;-88.082443237304688
432000428;-52.193538665771484;-88.679534912109375
438000427;-66.548164367675781;-110.7288818359375
444000426;-61.369232177734375;-96.970046997070313
450000425;-60.741718292236328;-108.97473907470703
456000424;-53.858814239501953;-88.713249206542969
462000423;-54.736717224121094;-103.04553985595703
468000422;-56.585803985595703;-88.372299194335938
474000421;-61.143489837646484;-100.22860717773437
480000420;-64.71435546875;-101.11371612548828
486000419;-59.997230529785156;-100.29300689697266
492000418;-64.905845642089844;-110.690673828125
498000417;-66.031997680664063;-96.155715942382813
504000416;-64.511085510253906;-96.73895263671875
510000415;-68.302108764648438;-107.48966217041016
516000414;-50.950733184814453;-90.074234008789063
522000413;-44.714801788330078;-78.027793884277344
528000412;-51.982250213623047;-92.021202087402344
534000411;-72.795265197753906;-105.86623382568359
540000410;-71.211601257324219;-96.828521728515625
546000409;-68.844772338867188;-100.38825988769531
552000408;-69.180343627929688;-95.514022827148438
558000407;-70.992279052734375;-104.04490661621094
564000406;-68.049407958984375;-94.71612548828125
570000405;-54.663230895996094;-101.09326171875
576000404;-46.485389709472656;-89.93072509765625
582000403;-48.341014862060547;-85.47076416015625
588000402;-68.224464416503906;-103.29055786132812
594000401;-68.264244079589844;-100.51697540283203
600000400;-70.512130737304688;-112.83712005615234
606000399;-70.00421142578125;-97.908645629882813
612000398;-70.178291320800781;-108.94919586181641
618000397;-70.630462646484375;-102.95374298095703
624000396;-70.949203491210937;-95.381515502929688
630000395;-63.513877868652344;-97.36273193359375
636000394;-71.220375061035156;-95.164886474609375
642000393;-69.616218566894531;-97.586051940917969
648000392;-70.868301391601563;-101.50515747070312
654000391;-69.100852966308594;-96.086280822753906
660000390;-69.497352600097656;-101.43489074707031
666000389;-70.598617553710937;-117.24025726318359
672000388;-70.852432250976563;-103.79560089111328
678000387;-68.704460144042969;-103.27814483642578
684000386;-68.539436340332031;-93.86126708984375
690000385;-62.225196838378906;-96.574028015136719
696000384;-66.279083251953125;-94.222915649414063
702000383;-70.930335998535156;-95.92572021484375
708000382;-70.555473327636719;-102.26643371582031
714000381;-69.71002197265625;-101.10694885253906
720000380;-67.958900451660156;-100.99179840087891
726000379;-52.355224609375;-93.812347412109375
732000378;-53.874702453613281;-89.017982482910156
738000377;-69.875099182128906;-96.398635864257813
744000376;-71.835311889648438;-101.00700378417969
750000375;-70.553565979003906;-99.878379821777344
756000374;-69.41583251953125;-102.06564331054687
762000373;-62.475482940673828;-93.668533325195313
768000372;-60.318748474121094;-83.404441833496094
774000371;-61.395214080810547;-104.58673095703125
780000370;-68.587738037109375;-103.58826446533203
786000369;-69.189361572265625;-100.59552764892578
792000368;-64.820144653320312;-93.202201843261719
798000367;-57.124671936035156;-98.405738830566406
804000366;-54.722976684570313;-84.587669372558594
810000365;-62.997196197509766;-89.990455627441406
816000364;-61.048088073730469;-97.019554138183594
822000363;-68.386421203613281;-96.3299560546875
828000362;-70.131446838378906;-120.3172607421875
834000361;-73.160728454589844;-93.008758544921875
840000360;-70.646453857421875;-116.38551330566406
846000359;-71.944839477539062;-101.04403686523437
852000358;-69.049034118652344;-99.872489929199219
858000357;-71.109092712402344;-102.39613342285156
864000356;-68.407508850097656;-105.94487762451172
870000355;-70.082916259765625;-99.85809326171875
876000354;-70.000640869140625;-99.592575073242188
882000353;-72.046768188476562;-100.04712677001953
888000352;-69.105949401855469;-97.318229675292969
894000351;-69.1104736328125;-99.418968200683594
900000350;-71.791671752929687;-96.773963928222656
906000349;-70.580978393554687;-108.72747039794922
912000348;-69.156517028808594;-100.19236755371094
918000347;-71.112396240234375;-103.49322509765625
924000346;-54.487728118896484;-96.892616271972656
930000345;-53.292518615722656;-90.316780090332031
936000344;-27.203474044799805;-58.559898376464844
