Type;ZVL-3;
Version;3.31;
Date;28.Jan 18;
Mode;ANALYZER;
Center Freq;1500000250.000000;Hz
Freq Offset;0.000000;Hz
Span;2999999500.000000;Hz
x-Axis;LIN;
Start;500.000000;Hz
Stop;3000000000.000000;Hz
Ref Level;-20.000000;dBm
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;0.000000;dB
RBW;3000000.000000;Hz
VBW;10000000.000000;Hz
SWT;0.005000;s
Trace Mode;CLR/WRITE;
Detector;AUTOPEAK;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;dBm;
Preamplifier;OFF;
Transducer;OFF;
Values;501;
500;-1.8607040643692017;-51.91845703125
6000499;-53.208305358886719;-85.605796813964844
12000498;-58.698127746582031;-108.21220397949219
18000497;-48.324436187744141;-93.627792358398438
24000496;-47.952426910400391;-97.529052734375
30000495;-66.638107299804687;-95.911643981933594
36000494;-42.09326171875;-95.480720520019531
42000493;-44.477993011474609;-89.43035888671875
48000492;-30.400825500488281;-86.679389953613281
54000491;-41.568275451660156;-93.744461059570313
60000490;-44.534923553466797;-94.153045654296875
66000489;-34.521499633789063;-95.661544799804688
72000488;-49.209445953369141;-94.703887939453125
78000487;-57.957874298095703;-92.735054016113281
84000486;-39.529705047607422;-91.358573913574219
90000485;-40.590988159179688;-70.554779052734375
96000484;-37.234821319580078;-79.039825439453125
102000483;-37.890232086181641;-62.451747894287109
108000482;-46.764892578125;-87.379226684570313
114000481;-65.0482177734375;-91.052146911621094
120000480;-45.085704803466797;-96.812301635742188
126000479;-58.802265167236328;-99.341361999511719
132000478;-60.230037689208984;-96.568565368652344
138000477;-61.786613464355469;-102.84877777099609
144000476;-58.889671325683594;-94.329032897949219
150000475;-65.810157775878906;-97.549163818359375
156000474;-47.143695831298828;-100.18564605712891
162000473;-54.501556396484375;-92.045822143554688
168000472;-42.369564056396484;-86.731147766113281
174000471;-50.014675140380859;-89.521530151367188
180000470;-37.429279327392578;-66.60174560546875
186000469;-35.545135498046875;-75.02117919921875
192000468;-34.137042999267578;-69.597526550292969
198000467;-56.906093597412109;-114.94670104980469
204000466;-51.884521484375;-108.27504730224609
210000465;-54.812675476074219;-94.056793212890625
216000464;-51.168281555175781;-96.792366027832031
222000463;-58.064105987548828;-93.063835144042969
228000462;-54.503913879394531;-98.029708862304688
234000461;-60.041709899902344;-94.167839050292969
240000460;-52.840099334716797;-96.966911315917969
246000459;-59.6607666015625;-90.138671875
252000458;-51.894889831542969;-103.12181854248047
258000457;-53.606143951416016;-94.78094482421875
264000456;-64.962142944335938;-101.87752532958984
270000455;-62.776756286621094;-92.316116333007813
276000454;-59.861751556396484;-100.06661224365234
282000453;-60.676548004150391;-99.863319396972656
288000452;-61.877643585205078;-101.81067657470703
294000451;-63.172458648681641;-95.83984375
300000450;-49.287387847900391;-91.007484436035156
306000449;-58.563098907470703;-104.36203002929687
312000448;-50.101139068603516;-107.49331665039062
318000447;-61.192806243896484;-88.123970031738281
324000446;-61.085262298583984;-92.31060791015625
330000445;-55.740940093994141;-102.32286834716797
336000444;-57.416538238525391;-93.983749389648437
342000443;-58.769645690917969;-103.76349639892578
348000442;-56.283611297607422;-101.51799011230469
354000441;-59.796630859375;-97.138633728027344
360000440;-58.867733001708984;-91.077705383300781
366000439;-51.663616180419922;-92.798561096191406
372000438;-56.479297637939453;-99.349342346191406
378000437;-57.975830078125;-105.25485229492187
384000436;-56.763515472412109;-94.262641906738281
390000435;-51.9075927734375;-75.780487060546875
396000434;-56.847267150878906;-100.32616424560547
402000433;-62.303550720214844;-102.30213928222656
408000432;-67.889350891113281;-98.186965942382813
414000431;-44.192539215087891;-88.693313598632813
420000430;-35.187446594238281;-72.388099670410156
426000429;-49.250091552734375;-83.174293518066406
432000428;-52.555446624755859;-89.909889221191406
438000427;-57.196044921875;-93.135658264160156
444000426;-60.122493743896484;-99.159439086914062
450000425;-67.945259094238281;-99.353309631347656
456000424;-58.546905517578125;-93.805953979492188
462000423;-61.629920959472656;-95.92266845703125
468000422;-62.735126495361328;-102.72044372558594
474000421;-67.014518737792969;-92.726486206054688
480000420;-67.761314392089844;-97.900535583496094
486000419;-59.892070770263672;-95.641036987304688
492000418;-65.475128173828125;-113.48271179199219
498000417;-63.702472686767578;-90.164344787597656
504000416;-69.748779296875;-102.28106689453125
510000415;-65.026939392089844;-104.76129150390625
516000414;-44.403610229492188;-88.259742736816406
522000413;-40.632480621337891;-67.372367858886719
528000412;-46.962154388427734;-103.49815368652344
534000411;-65.425735473632812;-107.34001159667969
540000410;-66.716957092285156;-95.764778137207031
546000409;-66.861015319824219;-95.994781494140625
552000408;-72.906303405761719;-105.25057220458984
558000407;-68.836128234863281;-101.52217864990234
564000406;-69.810096740722656;-97.142341613769531
570000405;-51.039081573486328;-97.704032897949219
576000404;-43.133075714111328;-70.663063049316406
582000403;-45.291950225830078;-94.79095458984375
588000402;-70.635528564453125;-95.23345947265625
594000401;-69.443046569824219;-98.500877380371094
600000400;-70.583724975585938;-105.77226257324219
606000399;-70.561698913574219;-102.38967132568359
612000398;-71.394874572753906;-101.75643920898437
618000397;-72.456222534179688;-101.64720153808594
624000396;-69.45166015625;-102.17549896240234
630000395;-71.435554504394531;-99.035896301269531
636000394;-72.290458679199219;-99.982559204101563
642000393;-70.503395080566406;-95.128089904785156
648000392;-69.312705993652344;-97.674758911132812
654000391;-65.866310119628906;-97.052505493164062
660000390;-71.326583862304688;-103.82131958007812
666000389;-66.132339477539063;-99.763397216796875
672000388;-71.423492431640625;-103.83708953857422
678000387;-72.760169982910156;-96.364822387695313
684000386;-65.609428405761719;-99.77874755859375
690000385;-65.096633911132813;-91.102302551269531
696000384;-68.903472900390625;-110.18780517578125
702000383;-70.379730224609375;-99.334793090820313
708000382;-72.0152587890625;-102.30982208251953
714000381;-70.125450134277344;-95.985107421875
720000380;-69.046669006347656;-101.64324951171875
726000379;-47.518039703369141;-94.800956726074219
732000378;-49.870105743408203;-79.86126708984375
738000377;-67.701416015625;-97.335052490234375
744000376;-71.371879577636719;-97.313926696777344
750000375;-70.647254943847656;-105.58402252197266
756000374;-70.981948852539063;-97.809539794921875
762000373;-67.241561889648438;-103.45360565185547
768000372;-62.414222717285156;-93.951866149902344
774000371;-66.287948608398438;-102.94839477539062
780000370;-72.673240661621094;-106.43968200683594
786000369;-69.451583862304688;-105.01149749755859
792000368;-61.326141357421875;-97.883651733398438
798000367;-62.808158874511719;-88.895820617675781
804000366;-62.036220550537109;-94.566841125488281
810000365;-56.412322998046875;-82.649856567382813
816000364;-58.376834869384766;-96.803573608398437
822000363;-67.780876159667969;-96.501373291015625
828000362;-70.883247375488281;-110.54667663574219
834000361;-68.277046203613281;-103.474853515625
840000360;-71.128067016601563;-101.45230865478516
846000359;-70.386024475097656;-107.65528869628906
852000358;-69.528831481933594;-107.42251586914063
858000357;-68.778938293457031;-101.11620330810547
864000356;-70.178970336914063;-98.134254455566406
870000355;-71.551589965820313;-106.69434356689453
876000354;-70.15869140625;-103.55230712890625
882000353;-72.037239074707031;-100.08139801025391
888000352;-70.434310913085937;-103.4345703125
894000351;-71.996261596679688;-99.514595031738281
900000350;-70.904571533203125;-104.10379791259766
906000349;-69.605667114257813;-97.627647399902344
912000348;-70.624977111816406;-98.03753662109375
918000347;-70.997444152832031;-100.91870880126953
924000346;-59.889263153076172;-97.929428100585938
930000345;-56.582832336425781;-88.462013244628906
936000344;-25.523000717163086;-60.704032897949219
942000343;-24.973051071166992;-67.904533386230469
