Type;ZVL-3;
Version;3.31;
Date;28.Jan 18;
Mode;ANALYZER;
Center Freq;1500000250.000000;Hz
Freq Offset;0.000000;Hz
Span;2999999500.000000;Hz
x-Axis;LIN;
Start;500.000000;Hz
Stop;3000000000.000000;Hz
Ref Level;-20.000000;dBm
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;0.000000;dB
RBW;3000000.000000;Hz
VBW;10000000.000000;Hz
SWT;0.005000;s
Trace Mode;CLR/WRITE;
Detector;AUTOPEAK;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;dBm;
Preamplifier;OFF;
Transducer;OFF;
Values;501;
500;-1.8648289442062378;-51.905544281005859
6000499;-52.900382995605469;-91.422027587890625
12000498;-61.277431488037109;-91.821617126464844
18000497;-53.718181610107422;-111.39881896972656
24000496;-39.802146911621094;-99.287315368652344
30000495;-45.607509613037109;-100.70737457275391
36000494;-41.671131134033203;-110.16899108886719
42000493;-44.664073944091797;-85.897193908691406
48000492;-25.13157844543457;-92.594680786132813
54000491;-34.429466247558594;-93.549919128417969
60000490;-41.049850463867188;-81.088066101074219
66000489;-34.109764099121094;-92.802490234375
72000488;-46.286190032958984;-97.195770263671875
78000487;-44.427490234375;-94.389846801757813
84000486;-41.298748016357422;-79.764022827148438
90000485;-43.171222686767578;-76.1180419921875
96000484;-36.566524505615234;-68.9359130859375
102000483;-36.235450744628906;-66.235092163085937
108000482;-46.886825561523438;-91.048835754394531
114000481;-56.429237365722656;-101.90184020996094
120000480;-54.033355712890625;-100.76622772216797
126000479;-50.868129730224609;-97.006393432617188
132000478;-59.498287200927734;-95.889190673828125
138000477;-57.643222808837891;-95.314285278320313
144000476;-57.818634033203125;-99.30126953125
150000475;-54.965358734130859;-93.099624633789063
156000474;-54.679092407226563;-98.910324096679688
162000473;-42.651260375976563;-81.443893432617187
168000472;-51.129978179931641;-81.8988037109375
174000471;-40.695465087890625;-93.477813720703125
180000470;-34.958946228027344;-64.006149291992187
186000469;-33.776195526123047;-65.237632751464844
192000468;-31.543663024902344;-74.477622985839844
198000467;-47.733768463134766;-98.2420654296875
204000466;-52.105419158935547;-94.695053100585938
210000465;-50.421443939208984;-90.761528015136719
216000464;-57.128086090087891;-110.11858367919922
222000463;-54.117855072021484;-103.60495758056641
228000462;-56.655025482177734;-104.92713928222656
234000461;-50.526676177978516;-101.82552337646484
240000460;-68.007598876953125;-95.598472595214844
246000459;-53.484443664550781;-96.058326721191406
252000458;-52.501926422119141;-99.962348937988281
258000457;-64.324363708496094;-95.903816223144531
264000456;-52.3460693359375;-94.524345397949219
270000455;-66.116165161132812;-97.276885986328125
276000454;-60.422111511230469;-100.96858978271484
282000453;-64.929771423339844;-96.452857971191406
288000452;-63.964073181152344;-92.341232299804688
294000451;-66.335990905761719;-98.04803466796875
300000450;-61.206550598144531;-91.682220458984375
306000449;-56.428409576416016;-102.59531402587891
312000448;-58.823410034179687;-97.223831176757813
318000447;-66.582763671875;-104.84178161621094
324000446;-59.435573577880859;-96.774055480957031
330000445;-56.951694488525391;-104.52620697021484
336000444;-59.609439849853516;-97.703353881835938
342000443;-68.355438232421875;-103.41571807861328
348000442;-61.517429351806641;-99.83087158203125
354000441;-59.394111633300781;-95.424797058105469
360000440;-59.752166748046875;-90.0777587890625
366000439;-51.193462371826172;-83.22833251953125
372000438;-62.151988983154297;-96.312057495117187
378000437;-66.614013671875;-104.09577941894531
384000436;-49.628898620605469;-101.70800018310547
390000435;-47.239521026611328;-89.284263610839844
396000434;-58.687042236328125;-108.77440643310547
402000433;-50.020271301269531;-90.589080810546875
408000432;-64.655326843261719;-104.96208953857422
414000431;-38.0316162109375;-98.202629089355469
420000430;-35.568931579589844;-67.588241577148437
426000429;-47.008110046386719;-78.120071411132813
432000428;-55.042346954345703;-96.182334899902344
438000427;-52.168815612792969;-90.905555725097656
444000426;-60.572364807128906;-95.156654357910156
450000425;-62.231559753417969;-91.731269836425781
456000424;-56.164009094238281;-86.559349060058594
462000423;-56.174629211425781;-92.617332458496094
468000422;-64.484329223632812;-111.878173828125
474000421;-53.85992431640625;-97.616928100585938
480000420;-55.096977233886719;-96.127212524414063
486000419;-58.171699523925781;-105.47623443603516
492000418;-70.457473754882812;-103.73591613769531
498000417;-52.476879119873047;-107.22831726074219
504000416;-63.884815216064453;-112.99143218994141
510000415;-69.800331115722656;-106.4207763671875
516000414;-52.117961883544922;-85.635978698730469
522000413;-48.016891479492188;-83.786079406738281
528000412;-50.386951446533203;-95.923629760742187
534000411;-70.623123168945312;-110.42469787597656
540000410;-65.838302612304688;-103.87390899658203
546000409;-69.703269958496094;-98.165023803710938
552000408;-70.737533569335938;-100.360107421875
558000407;-71.774421691894531;-96.754196166992188
564000406;-69.138175964355469;-98.324920654296875
570000405;-60.752552032470703;-104.23805236816406
576000404;-44.787101745605469;-86.031715393066406
582000403;-47.438896179199219;-98.198631286621094
588000402;-70.68756103515625;-99.80633544921875
594000401;-70.811637878417969;-105.60749816894531
600000400;-71.591911315917969;-102.27436828613281
606000399;-69.406257629394531;-113.78023529052734
612000398;-71.610038757324219;-99.873443603515625
618000397;-74.147216796875;-97.181869506835938
624000396;-65.384284973144531;-110.04850769042969
630000395;-68.359321594238281;-102.59832763671875
636000394;-66.561538696289062;-106.35800933837891
642000393;-68.769775390625;-95.062599182128906
648000392;-70.899696350097656;-100.809814453125
654000391;-66.516830444335938;-119.72613525390625
660000390;-69.562767028808594;-99.067268371582031
666000389;-72.643173217773438;-100.85380554199219
672000388;-69.747360229492187;-99.236366271972656
678000387;-69.848106384277344;-106.39778137207031
684000386;-66.186729431152344;-101.89863586425781
690000385;-64.86614990234375;-94.294464111328125
696000384;-70.729827880859375;-106.57307434082031
702000383;-71.708915710449219;-97.155433654785156
708000382;-70.021629333496094;-103.48147583007812
714000381;-70.739997863769531;-103.48789215087891
720000380;-69.725540161132812;-109.04449462890625
726000379;-52.391921997070312;-88.5589599609375
732000378;-51.451549530029297;-76.939041137695312
738000377;-68.865379333496094;-92.539924621582031
744000376;-67.417312622070313;-97.367767333984375
750000375;-72.437965393066406;-101.91201782226562
756000374;-72.408828735351563;-104.20899200439453
762000373;-63.353492736816406;-102.51240539550781
768000372;-58.389522552490234;-90.978919982910156
774000371;-61.99114990234375;-91.066970825195313
780000370;-71.328964233398438;-93.705360412597656
786000369;-69.751480102539062;-115.47490692138672
792000368;-64.719276428222656;-106.86678314208984
798000367;-55.358657836914063;-102.09416198730469
804000366;-61.157478332519531;-97.43829345703125
810000365;-62.642383575439453;-99.56451416015625
816000364;-62.72216796875;-86.69281005859375
822000363;-65.795814514160156;-104.90187835693359
828000362;-69.496383666992188;-114.58201599121094
834000361;-69.253684997558594;-94.633537292480469
840000360;-70.61541748046875;-99.588325500488281
846000359;-71.13470458984375;-105.59645080566406
852000358;-70.103340148925781;-104.09689331054687
858000357;-71.17059326171875;-104.50056457519531
864000356;-71.274398803710937;-95.415367126464844
870000355;-70.307838439941406;-129.11520385742187
876000354;-67.197601318359375;-117.83051300048828
882000353;-72.645103454589844;-100.34438323974609
888000352;-71.029808044433594;-100.96218872070312
894000351;-71.228813171386719;-102.52030944824219
900000350;-70.821945190429688;-96.850791931152344
906000349;-71.161849975585937;-105.05545043945312
912000348;-70.620582580566406;-100.03311157226562
918000347;-70.661758422851562;-97.796707153320313
924000346;-56.645534515380859;-87.725677490234375
930000345;-55.418724060058594;-101.20472717285156
936000344;-26.735031127929687;-61.690071105957031
942000343;-25.488168716430664;-72.077140808105469
