Type;ZVL-3;
Version;3.31;
Date;28.Jan 18;
Mode;ANALYZER;
Center Freq;1500000250.000000;Hz
Freq Offset;0.000000;Hz
Span;2999999500.000000;Hz
x-Axis;LIN;
Start;500.000000;Hz
Stop;3000000000.000000;Hz
Ref Level;-20.000000;dBm
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;0.000000;dB
RBW;3000000.000000;Hz
VBW;10000000.000000;Hz
SWT;0.005000;s
Trace Mode;CLR/WRITE;
Detector;AUTOPEAK;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;dBm;
Preamplifier;OFF;
Transducer;OFF;
Values;501;
500;-1.8570597171783447;-53.444057464599609
6000499;-52.782424926757813;-90.079391479492188
12000498;-61.021953582763672;-95.490348815917969
18000497;-44.552249908447266;-102.90619659423828
24000496;-49.687664031982422;-93.118080139160156
30000495;-43.621006011962891;-91.294975280761719
36000494;-29.218683242797852;-91.589111328125
42000493;-39.996570587158203;-92.338546752929688
48000492;-40.901264190673828;-95.174491882324219
54000491;-34.582370758056641;-95.170585632324219
60000490;-45.770606994628906;-90.515274047851563
66000489;-45.647129058837891;-100.69985198974609
72000488;-47.855068206787109;-91.41021728515625
78000487;-51.564266204833984;-91.40435791015625
84000486;-36.674247741699219;-85.110710144042969
90000485;-42.650310516357422;-84.220985412597656
96000484;-36.968742370605469;-62.133846282958984
102000483;-35.622268676757812;-65.477783203125
108000482;-40.911384582519531;-85.367584228515625
114000481;-50.805038452148438;-97.708511352539063
120000480;-53.241123199462891;-94.383697509765625
126000479;-53.283470153808594;-106.87271881103516
132000478;-52.128074645996094;-95.623176574707031
138000477;-62.819644927978516;-105.18501281738281
144000476;-56.425949096679688;-100.49916076660156
150000475;-55.706119537353516;-104.22277069091797
156000474;-53.7698974609375;-103.02513122558594
162000473;-44.635372161865234;-88.461906433105469
168000472;-53.153171539306641;-86.039840698242187
174000471;-44.067386627197266;-98.745964050292969
180000470;-31.958612442016602;-67.940185546875
186000469;-36.129131317138672;-79.629440307617188
192000468;-28.146472930908203;-69.985244750976563
198000467;-46.481731414794922;-102.76103210449219
204000466;-60.764801025390625;-106.33009338378906
210000465;-52.222652435302734;-94.094688415527344
216000464;-58.313648223876953;-98.337318420410156
222000463;-52.257762908935547;-96.675628662109375
228000462;-52.129482269287109;-96.290718078613281
234000461;-53.618110656738281;-90.393272399902344
240000460;-67.005661010742187;-97.082565307617188
246000459;-46.91729736328125;-93.528556823730469
252000458;-63.395103454589844;-101.88352966308594
258000457;-58.120170593261719;-99.088340759277344
264000456;-55.886459350585938;-98.437103271484375
270000455;-58.856678009033203;-96.02947998046875
276000454;-61.209968566894531;-98.202537536621094
282000453;-66.432754516601563;-93.711578369140625
288000452;-61.912586212158203;-98.453262329101563
294000451;-61.726512908935547;-104.82130432128906
300000450;-56.630374908447266;-97.787788391113281
306000449;-56.885890960693359;-120.71056365966797
312000448;-62.1217041015625;-100.21570587158203
318000447;-64.33294677734375;-93.470726013183594
324000446;-52.780735015869141;-89.8197021484375
330000445;-62.400344848632812;-96.004043579101563
336000444;-59.005760192871094;-97.294303894042969
342000443;-62.653915405273438;-96.935638427734375
348000442;-65.192825317382812;-95.004341125488281
354000441;-55.268482208251953;-94.235359191894531
360000440;-58.735088348388672;-90.640037536621094
366000439;-55.439510345458984;-83.521026611328125
372000438;-54.115711212158203;-90.994583129882813
378000437;-64.459762573242188;-98.635398864746094
384000436;-49.869884490966797;-96.911430358886719
390000435;-46.995170593261719;-82.661712646484375
396000434;-66.814163208007812;-91.223159790039063
402000433;-47.880084991455078;-92.33221435546875
408000432;-55.105052947998047;-101.68547058105469
414000431;-45.766365051269531;-96.926872253417969
420000430;-41.592552185058594;-85.681671142578125
426000429;-45.289333343505859;-74.150093078613281
432000428;-53.751739501953125;-92.696258544921875
438000427;-53.772899627685547;-95.855117797851563
444000426;-59.87548828125;-104.28584289550781
450000425;-53.055599212646484;-97.143203735351563
456000424;-46.557247161865234;-90.216316223144531
462000423;-46.996028900146484;-93.44561767578125
468000422;-59.9149169921875;-99.623786926269531
474000421;-49.373348236083984;-92.551239013671875
480000420;-62.583473205566406;-97.52435302734375
486000419;-59.613426208496094;-97.212425231933594
492000418;-62.682506561279297;-124.30857849121094
498000417;-61.915084838867188;-94.259986877441406
504000416;-62.415775299072266;-108.61769866943359
510000415;-68.216156005859375;-98.65972900390625
516000414;-46.907962799072266;-93.689651489257813
522000413;-48.123325347900391;-82.402839660644531
528000412;-55.402740478515625;-94.956878662109375
534000411;-70.382423400878906;-99.05975341796875
540000410;-70.648139953613281;-101.88670349121094
546000409;-72.962577819824219;-107.43277740478516
552000408;-71.052764892578125;-103.15454864501953
558000407;-70.052932739257813;-99.756355285644531
564000406;-71.191627502441406;-102.33639526367187
570000405;-51.714153289794922;-100.13795471191406
576000404;-43.141334533691406;-69.009231567382812
582000403;-44.1925048828125;-94.539070129394531
588000402;-68.925712585449219;-105.44551849365234
594000401;-69.832023620605469;-99.141532897949219
600000400;-72.834030151367188;-104.18647003173828
606000399;-68.403472900390625;-96.211540222167969
612000398;-72.409202575683594;-98.324050903320313
618000397;-68.723907470703125;-96.771957397460938
624000396;-66.983978271484375;-99.164100646972656
630000395;-71.788185119628906;-99.475906372070313
636000394;-69.186042785644531;-106.50552368164062
642000393;-70.298614501953125;-99.807060241699219
648000392;-71.470901489257813;-95.368171691894531
654000391;-71.970909118652344;-108.34984588623047
660000390;-71.732864379882813;-95.88226318359375
666000389;-72.065208435058594;-101.1463623046875
672000388;-70.21929931640625;-94.904701232910156
678000387;-71.241447448730469;-103.07590484619141
684000386;-64.921989440917969;-96.951072692871094
690000385;-63.735591888427734;-112.70392608642578
696000384;-70.819183349609375;-99.090538024902344
702000383;-68.324920654296875;-108.32463073730469
708000382;-71.34326171875;-105.31453704833984
714000381;-70.785568237304688;-104.65911102294922
720000380;-67.836616516113281;-92.851837158203125
726000379;-51.78826904296875;-91.744743347167969
732000378;-49.5999755859375;-79.985649108886719
738000377;-65.447868347167969;-102.19153594970703
744000376;-71.000885009765625;-98.984848022460938
750000375;-69.502845764160156;-107.20307922363281
756000374;-69.850227355957031;-103.27665710449219
762000373;-63.560905456542969;-93.136421203613281
768000372;-59.074748992919922;-89.134445190429688
774000371;-61.58538818359375;-91.944404602050781
780000370;-71.379302978515625;-110.14599609375
786000369;-70.896499633789063;-99.954086303710938
792000368;-60.884235382080078;-96.642402648925781
798000367;-56.184680938720703;-100.54852294921875
804000366;-44.341949462890625;-79.051567077636719
810000365;-50.803306579589844;-84.165000915527344
816000364;-62.020401000976562;-93.377822875976563
822000363;-64.965019226074219;-94.515426635742187
828000362;-70.76416015625;-100.90899658203125
834000361;-70.161758422851562;-100.30361175537109
840000360;-70.872383117675781;-101.70990753173828
846000359;-72.112922668457031;-102.38356781005859
852000358;-71.3148193359375;-110.8782958984375
858000357;-71.409202575683594;-92.751388549804688
864000356;-72.738037109375;-98.172019958496094
870000355;-71.713951110839844;-104.21907043457031
876000354;-71.365707397460938;-97.934890747070313
882000353;-69.009605407714844;-104.30665588378906
888000352;-68.517913818359375;-98.021415710449219
894000351;-69.890678405761719;-94.989486694335938
900000350;-71.049217224121094;-98.009407043457031
906000349;-69.765815734863281;-93.480125427246094
912000348;-69.227394104003906;-103.40462493896484
918000347;-71.220245361328125;-103.91838836669922
924000346;-59.762252807617188;-91.603103637695312
930000345;-56.207790374755859;-90.405319213867188
936000344;-25.353065490722656;-67.597160339355469
