Type;ZVL-3;
Version;3.31;
Date;28.Jan 18;
Mode;ANALYZER;
Center Freq;1500000250.000000;Hz
Freq Offset;0.000000;Hz
Span;2999999500.000000;Hz
x-Axis;LIN;
Start;500.000000;Hz
Stop;3000000000.000000;Hz
Ref Level;-20.000000;dBm
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;0.000000;dB
RBW;3000000.000000;Hz
VBW;10000000.000000;Hz
SWT;0.005000;s
Trace Mode;CLR/WRITE;
Detector;AUTOPEAK;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;dBm;
Preamplifier;OFF;
Transducer;OFF;
Values;501;
500;-1.8637081384658813;-53.630943298339844
6000499;-51.306716918945313;-102.59111022949219
12000498;-54.07061767578125;-98.0926513671875
18000497;-47.450679779052734;-93.374809265136719
24000496;-59.040035247802734;-99.539802551269531
30000495;-42.111423492431641;-86.465522766113281
36000494;-49.7830810546875;-100.15477752685547
42000493;-29.045761108398438;-84.969581604003906
48000492;-40.319698333740234;-92.016288757324219
54000491;-44.901012420654297;-85.806449890136719
60000490;-32.178256988525391;-89.210678100585938
66000489;-40.807769775390625;-93.936241149902344
72000488;-49.339435577392578;-89.842140197753906
78000487;-43.585292816162109;-111.00254821777344
84000486;-38.32330322265625;-88.462677001953125
90000485;-41.535984039306641;-70.088218688964844
96000484;-35.991897583007813;-66.3670654296875
102000483;-35.979244232177734;-62.067508697509766
108000482;-43.057289123535156;-90.323768615722656
114000481;-52.876041412353516;-100.40957641601562
120000480;-53.2996826171875;-104.33328247070312
126000479;-55.768856048583984;-92.312141418457031
132000478;-55.247062683105469;-106.62870788574219
138000477;-68.071556091308594;-94.786827087402344
144000476;-53.446006774902344;-107.69752502441406
150000475;-56.91436767578125;-97.720207214355469
156000474;-47.82196044921875;-93.609703063964844
162000473;-40.668281555175781;-84.591583251953125
168000472;-53.159774780273438;-83.012886047363281
174000471;-40.432537078857422;-105.10105133056641
180000470;-36.098564147949219;-65.141319274902344
186000469;-31.87962532043457;-76.138298034667969
192000468;-29.217809677124023;-61.072319030761719
198000467;-49.245872497558594;-89.882820129394531
204000466;-60.350688934326172;-91.068283081054687
210000465;-53.232616424560547;-89.748359680175781
216000464;-50.616706848144531;-92.423721313476563
222000463;-64.395477294921875;-111.44849395751953
228000462;-50.881366729736328;-103.64671325683594
234000461;-59.692253112792969;-98.763336181640625
240000460;-50.659202575683594;-98.75701904296875
246000459;-64.697090148925781;-103.58221435546875
252000458;-50.858184814453125;-115.84270477294922
258000457;-69.070205688476563;-92.300956726074219
264000456;-56.122486114501953;-104.77418518066406
270000455;-61.611873626708984;-96.031547546386719
276000454;-61.511283874511719;-101.75633239746094
282000453;-68.050956726074219;-99.725830078125
288000452;-66.534385681152344;-98.263313293457031
294000451;-63.233871459960937;-105.4742431640625
300000450;-56.964221954345703;-89.873954772949219
306000449;-58.2799072265625;-96.243614196777344
312000448;-65.087821960449219;-98.329071044921875
318000447;-64.950325012207031;-111.81931304931641
324000446;-59.709911346435547;-101.52979278564453
330000445;-67.395851135253906;-100.23683166503906
336000444;-65.114662170410156;-100.96231842041016
342000443;-61.293701171875;-98.8931884765625
348000442;-62.335849761962891;-108.84574890136719
354000441;-65.475761413574219;-99.297492980957031
360000440;-57.973117828369141;-105.70089721679687
366000439;-55.334312438964844;-97.067626953125
372000438;-62.063835144042969;-96.768241882324219
378000437;-68.612022399902344;-98.777626037597656
384000436;-47.106246948242188;-92.135513305664063
390000435;-46.452156066894531;-84.316230773925781
396000434;-66.67138671875;-107.41029357910156
402000433;-53.784706115722656;-101.93927764892578
408000432;-53.198440551757812;-101.78884887695312
414000431;-42.673931121826172;-91.638938903808594
420000430;-35.759243011474609;-73.600486755371094
426000429;-50.847797393798828;-78.564407348632812
432000428;-60.520359039306641;-91.137275695800781
438000427;-56.962642669677734;-92.74908447265625
444000426;-55.617996215820313;-98.95562744140625
450000425;-68.57611083984375;-103.62204742431641
456000424;-49.081508636474609;-88.792129516601563
462000423;-49.073955535888672;-93.704093933105469
468000422;-61.381122589111328;-96.004241943359375
474000421;-64.327606201171875;-92.386497497558594
480000420;-55.063102722167969;-101.45423889160156
486000419;-54.584205627441406;-110.49846649169922
492000418;-69.739845275878906;-103.02037811279297
498000417;-60.560646057128906;-93.885826110839844
504000416;-69.231002807617188;-98.052902221679688
510000415;-59.641006469726563;-92.069656372070313
516000414;-46.715103149414063;-80.793212890625
522000413;-45.181537628173828;-77.351539611816406
528000412;-54.689125061035156;-98.921958923339844
534000411;-69.171073913574219;-94.960472106933594
540000410;-71.782012939453125;-100.14028930664062
546000409;-67.370086669921875;-96.150215148925781
552000408;-71.866012573242188;-100.20453643798828
558000407;-70.660774230957031;-106.33818817138672
564000406;-71.113319396972656;-97.261177062988281
570000405;-52.304405212402344;-89.717521667480469
576000404;-44.679042816162109;-75.502822875976563
582000403;-47.744556427001953;-92.283454895019531
588000402;-69.978775024414063;-93.390220642089844
594000401;-71.077117919921875;-102.23394012451172
600000400;-71.50146484375;-96.339126586914063
606000399;-70.110328674316406;-100.56078338623047
612000398;-72.226608276367188;-103.52686309814453
618000397;-70.016365051269531;-102.61615753173828
624000396;-71.096389770507813;-95.523216247558594
630000395;-68.175132751464844;-106.65634155273437
636000394;-71.269157409667969;-96.545845031738281
642000393;-69.60345458984375;-99.600013732910156
648000392;-71.093826293945313;-112.70895385742187
654000391;-72.750892639160156;-101.77852630615234
660000390;-69.164596557617188;-108.33477020263672
666000389;-71.773818969726562;-91.120468139648438
672000388;-70.315422058105469;-103.10951232910156
678000387;-70.264801025390625;-107.88565063476562
684000386;-63.712234497070312;-100.18513488769531
690000385;-63.680774688720703;-90.231109619140625
696000384;-68.800262451171875;-95.042373657226563
702000383;-69.088180541992187;-102.68544769287109
708000382;-67.624008178710937;-98.68280029296875
714000381;-72.31451416015625;-100.12353515625
720000380;-66.51904296875;-105.24394989013672
726000379;-50.486942291259766;-89.935745239257813
732000378;-51.741600036621094;-84.988037109375
738000377;-65.839920043945313;-97.423614501953125
744000376;-72.916763305664063;-100.27708435058594
750000375;-71.423599243164063;-101.74813079833984
756000374;-71.226036071777344;-106.70956420898437
762000373;-63.676864624023438;-99.523239135742188
768000372;-56.700199127197266;-83.349418640136719
774000371;-61.134181976318359;-96.645820617675781
780000370;-71.256340026855469;-99.645256042480469
786000369;-70.755416870117187;-112.46671295166016
792000368;-62.858810424804688;-90.150657653808594
798000367;-57.498397827148438;-86.626785278320313
804000366;-55.525836944580078;-81.837196350097656
810000365;-65.158493041992188;-94.708572387695313
816000364;-55.094215393066406;-89.088584899902344
822000363;-66.624916076660156;-117.45841979980469
828000362;-71.234397888183594;-95.98724365234375
834000361;-69.61846923828125;-117.11103057861328
840000360;-70.388999938964844;-106.5069580078125
846000359;-71.070785522460937;-104.32279205322266
852000358;-71.802711486816406;-105.74607086181641
858000357;-67.743682861328125;-100.63928985595703
864000356;-71.357574462890625;-117.85739135742187
870000355;-67.865493774414063;-99.727798461914063
876000354;-67.682769775390625;-102.24740600585937
882000353;-72.182220458984375;-102.97714996337891
888000352;-69.505912780761719;-101.73333740234375
894000351;-73.581260681152344;-106.51827239990234
900000350;-70.912895202636719;-98.477401733398438
906000349;-71.220634460449219;-98.763404846191406
912000348;-70.142616271972656;-99.566253662109375
918000347;-70.843605041503906;-103.18524932861328
924000346;-64.474868774414063;-93.198478698730469
930000345;-54.969928741455078;-83.775436401367188
936000344;-25.663406372070313;-64.165756225585938
