Type;ZVL-3;
Version;3.31;
Date;28.Jan 18;
Mode;ANALYZER;
Center Freq;1500000250.000000;Hz
Freq Offset;0.000000;Hz
Span;2999999500.000000;Hz
x-Axis;LIN;
Start;500.000000;Hz
Stop;3000000000.000000;Hz
Ref Level;-20.000000;dBm
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;0.000000;dB
RBW;3000000.000000;Hz
VBW;10000000.000000;Hz
SWT;0.005000;s
Trace Mode;CLR/WRITE;
Detector;AUTOPEAK;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;dBm;
Preamplifier;OFF;
Transducer;OFF;
Values;501;
500;-1.8632303476333618;-53.668521881103516
6000499;-50.942981719970703;-102.94371795654297
12000498;-61.312656402587891;-95.752632141113281
18000497;-46.426963806152344;-98.459770202636719
24000496;-50.611122131347656;-88.105812072753906
30000495;-50.697998046875;-95.650505065917969
36000494;-36.881183624267578;-87.080039978027344
42000493;-29.727048873901367;-84.653266906738281
48000492;-40.676891326904297;-90.415725708007813
54000491;-38.435085296630859;-95.187034606933594
60000490;-44.818798065185547;-92.739395141601562
66000489;-39.550510406494141;-87.266319274902344
72000488;-45.978015899658203;-102.54714202880859
78000487;-41.764076232910156;-96.622970581054687
84000486;-42.348110198974609;-91.302505493164062
90000485;-41.288055419921875;-78.999961853027344
96000484;-34.602081298828125;-60.814746856689453
102000483;-36.556869506835937;-67.801071166992188
108000482;-42.75244140625;-81.206016540527344
114000481;-58.458396911621094;-99.116409301757813
120000480;-55.735069274902344;-97.128349304199219
126000479;-54.248569488525391;-89.8028564453125
132000478;-63.418968200683594;-98.266342163085938
138000477;-57.612861633300781;-99.918609619140625
144000476;-58.816017150878906;-93.568824768066406
150000475;-53.374794006347656;-96.044532775878906
156000474;-63.168861389160156;-102.20805358886719
162000473;-51.131881713867188;-93.245346069335938
168000472;-52.714153289794922;-84.470062255859375
174000471;-41.948520660400391;-87.673202514648437
180000470;-34.055866241455078;-69.102439880371094
186000469;-34.957920074462891;-75.266853332519531
192000468;-30.977972030639648;-70.586685180664062
198000467;-53.220745086669922;-92.702919006347656
204000466;-52.660205841064453;-93.382186889648437
210000465;-51.962917327880859;-100.70819091796875
216000464;-64.019424438476562;-95.421287536621094
222000463;-51.460800170898438;-97.638847351074219
228000462;-57.538379669189453;-103.20193481445312
234000461;-54.955024719238281;-91.761550903320313
240000460;-57.957523345947266;-101.28596496582031
246000459;-49.497848510742187;-110.58658599853516
252000458;-62.429981231689453;-96.457855224609375
258000457;-51.570350646972656;-100.52395629882812
264000456;-56.978137969970703;-105.67301177978516
270000455;-64.034828186035156;-112.81846618652344
276000454;-63.644832611083984;-96.801155090332031
282000453;-64.019599914550781;-97.67041015625
288000452;-61.852081298828125;-95.360710144042969
294000451;-65.392333984375;-90.045814514160156
300000450;-58.526088714599609;-92.889236450195313
306000449;-63.10003662109375;-102.7974853515625
312000448;-52.515026092529297;-94.240882873535156
318000447;-63.173778533935547;-94.496894836425781
324000446;-63.685977935791016;-90.088485717773438
330000445;-51.164047241210938;-93.33831787109375
336000444;-61.085235595703125;-98.300613403320313
342000443;-67.38470458984375;-97.39263916015625
348000442;-56.975944519042969;-95.525283813476562
354000441;-53.096084594726563;-99.763511657714844
360000440;-57.785499572753906;-108.73271942138672
366000439;-54.866413116455078;-89.129463195800781
372000438;-59.070255279541016;-87.846473693847656
378000437;-55.124156951904297;-90.89288330078125
384000436;-47.176933288574219;-93.281517028808594
390000435;-42.550163269042969;-77.226615905761719
396000434;-53.0458984375;-101.44146728515625
402000433;-54.720714569091797;-99.518058776855469
408000432;-58.176639556884766;-107.06060791015625
414000431;-38.252456665039062;-91.9779052734375
420000430;-35.455387115478516;-76.188491821289062
426000429;-49.526329040527344;-74.243400573730469
432000428;-52.293682098388672;-89.401054382324219
438000427;-53.431915283203125;-91.176246643066406
444000426;-61.945507049560547;-93.818832397460938
450000425;-68.511405944824219;-93.938491821289063
456000424;-52.258804321289063;-86.736328125
462000423;-52.448123931884766;-86.817268371582031
468000422;-60.689445495605469;-91.4569091796875
474000421;-63.433948516845703;-102.77029418945312
480000420;-55.0765380859375;-92.539344787597656
486000419;-59.475910186767578;-98.160255432128906
492000418;-69.246673583984375;-100.4290771484375
498000417;-59.234195709228516;-101.27371215820312
504000416;-59.601512908935547;-101.66112518310547
510000415;-68.498558044433594;-102.78021240234375
516000414;-48.367889404296875;-90.3084716796875
522000413;-46.802700042724609;-81.340736389160156
528000412;-54.914089202880859;-90.949554443359375
534000411;-71.312576293945313;-105.12857818603516
540000410;-70.842613220214844;-104.44111633300781
546000409;-70.806602478027344;-95.431037902832031
552000408;-69.532844543457031;-104.00814056396484
558000407;-69.71173095703125;-98.328155517578125
564000406;-71.256340026855469;-106.87470245361328
570000405;-49.516525268554688;-105.67569732666016
576000404;-44.045814514160156;-71.430351257324219
582000403;-43.98577880859375;-84.647720336914063
588000402;-71.310249328613281;-101.18852233886719
594000401;-71.329452514648438;-101.23210144042969
600000400;-72.260444641113281;-105.81800079345703
606000399;-70.705085754394531;-100.121337890625
612000398;-70.041297912597656;-100.84128570556641
618000397;-70.991050720214844;-100.97602081298828
624000396;-69.922447204589844;-99.792808532714844
630000395;-70.904563903808594;-95.569252014160156
636000394;-67.923820495605469;-104.25285339355469
642000393;-71.450485229492188;-118.85101318359375
648000392;-65.756278991699219;-109.21125030517578
654000391;-70.955879211425781;-101.05428314208984
660000390;-71.755744934082031;-98.416488647460938
666000389;-68.770660400390625;-103.17853546142578
672000388;-68.750190734863281;-97.467521667480469
678000387;-71.109390258789063;-97.464584350585937
684000386;-67.430221557617187;-96.128776550292969
690000385;-64.423149108886719;-92.237030029296875
696000384;-66.931800842285156;-99.458641052246094
702000383;-72.119056701660156;-100.98374938964844
708000382;-71.401161193847656;-108.66291046142578
714000381;-67.706581115722656;-97.522247314453125
720000380;-64.738815307617188;-97.0032958984375
726000379;-48.374031066894531;-85.654899597167969
732000378;-51.586063385009766;-89.249473571777344
738000377;-69.333091735839844;-100.21659851074219
744000376;-70.283943176269531;-103.13196563720703
750000375;-69.756378173828125;-100.85044097900391
756000374;-71.950828552246094;-98.097442626953125
762000373;-65.215576171875;-106.33982086181641
768000372;-56.614105224609375;-86.614212036132813
774000371;-61.703899383544922;-95.171768188476562
780000370;-70.774520874023438;-94.518119812011719
786000369;-69.375099182128906;-102.09060668945312
792000368;-59.138401031494141;-97.158187866210938
798000367;-61.23541259765625;-84.951530456542969
804000366;-53.052993774414063;-88.883438110351563
810000365;-46.664562225341797;-71.843917846679687
816000364;-50.716209411621094;-87.023712158203125
822000363;-61.711116790771484;-102.97830963134766
828000362;-70.683921813964844;-92.682815551757813
834000361;-71.460945129394531;-102.61805725097656
840000360;-69.130661010742187;-96.23272705078125
846000359;-69.778427124023438;-100.11011505126953
852000358;-68.350692749023438;-101.91791534423828
858000357;-69.481819152832031;-103.13918304443359
864000356;-71.006950378417969;-107.4144287109375
870000355;-69.246673583984375;-99.691780090332031
876000354;-67.009895324707031;-92.588081359863281
882000353;-71.219985961914063;-99.826133728027344
888000352;-72.292991638183594;-99.619796752929688
894000351;-69.048423767089844;-94.580467224121094
900000350;-67.855422973632813;-99.511116027832031
906000349;-71.150611877441406;-95.60357666015625
912000348;-69.322990417480469;-100.05479431152344
918000347;-69.77581787109375;-100.06410217285156
924000346;-58.675636291503906;-95.273460388183594
930000345;-56.628448486328125;-89.756072998046875
936000344;-25.142217636108398;-59.977249145507812
