Type;ZVL-3;
Version;3.31;
Date;28.Jan 18;
Mode;ANALYZER;
Center Freq;1500000250.000000;Hz
Freq Offset;0.000000;Hz
Span;2999999500.000000;Hz
x-Axis;LIN;
Start;500.000000;Hz
Stop;3000000000.000000;Hz
Ref Level;-20.000000;dBm
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;0.000000;dB
RBW;3000000.000000;Hz
VBW;10000000.000000;Hz
SWT;0.005000;s
Trace Mode;CLR/WRITE;
Detector;AUTOPEAK;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;dBm;
Preamplifier;OFF;
Transducer;OFF;
Values;501;
500;-1.8616135120391846;-52.088035583496094
6000499;-53.004268646240234;-88.862228393554688
12000498;-52.120269775390625;-97.457611083984375
18000497;-41.003940582275391;-97.742095947265625
24000496;-57.15509033203125;-98.069580078125
30000495;-52.116989135742187;-100.89069366455078
36000494;-43.233840942382813;-89.886848449707031
42000493;-46.860542297363281;-83.141914367675781
48000492;-30.136417388916016;-94.483749389648438
54000491;-44.354747772216797;-106.34055328369141
60000490;-45.123626708984375;-95.153633117675781
66000489;-34.28021240234375;-96.077728271484375
72000488;-43.924465179443359;-104.67009735107422
78000487;-43.357879638671875;-100.372314453125
84000486;-42.208576202392578;-84.789649963378906
90000485;-44.648147583007813;-70.041580200195312
96000484;-37.538604736328125;-65.946266174316406
102000483;-37.241146087646484;-67.17779541015625
108000482;-46.530193328857422;-89.129898071289063
114000481;-53.954647064208984;-88.825294494628906
120000480;-50.526802062988281;-95.412574768066406
126000479;-55.985061645507813;-108.26329803466797
132000478;-61.768577575683594;-97.576324462890625
138000477;-60.117332458496094;-110.28699493408203
144000476;-55.790790557861328;-102.41789245605469
150000475;-58.699420928955078;-101.98614501953125
156000474;-47.764217376708984;-88.956855773925781
162000473;-56.371536254882813;-84.403968811035156
168000472;-40.95697021484375;-87.536003112792969
174000471;-51.695419311523438;-85.337417602539063
180000470;-34.411540985107422;-64.944999694824219
186000469;-35.116828918457031;-67.749427795410156
192000468;-33.222862243652344;-83.79559326171875
198000467;-54.374935150146484;-112.9830322265625
204000466;-46.6114501953125;-98.540428161621094
210000465;-54.112335205078125;-110.20476531982422
216000464;-51.979209899902344;-98.402175903320313
222000463;-55.438636779785156;-96.905464172363281
228000462;-53.379451751708984;-91.136016845703125
234000461;-64.990158081054687;-94.96063232421875
240000460;-51.461135864257812;-96.83917236328125
246000459;-59.640522003173828;-95.569442749023438
252000458;-52.981739044189453;-100.75716400146484
258000457;-55.310943603515625;-96.208251953125
264000456;-58.080875396728516;-107.5565185546875
270000455;-63.914577484130859;-108.65430450439453
276000454;-53.527202606201172;-91.204788208007813
282000453;-65.224708557128906;-100.10184478759766
288000452;-57.399585723876953;-100.55695343017578
294000451;-60.434661865234375;-92.593421936035156
300000450;-58.488372802734375;-96.076812744140625
306000449;-55.380142211914063;-96.693191528320313
312000448;-58.869258880615234;-92.801246643066406
318000447;-66.880836486816406;-101.23762512207031
324000446;-49.615123748779297;-95.377861022949219
330000445;-63.747810363769531;-109.59042358398437
336000444;-66.119857788085938;-102.55263519287109
342000443;-56.742069244384766;-97.137123107910156
348000442;-61.879241943359375;-102.22219085693359
354000441;-68.757980346679688;-95.055290222167969
360000440;-55.512325286865234;-103.74720764160156
366000439;-57.813228607177734;-87.754234313964844
372000438;-63.897136688232422;-120.78135681152344
378000437;-55.961681365966797;-94.161079406738281
384000436;-53.197059631347656;-103.74948883056641
390000435;-50.416393280029297;-86.872016906738281
396000434;-56.904304504394531;-97.484764099121094
402000433;-70.985801696777344;-108.39805603027344
408000432;-57.332874298095703;-102.31620788574219
414000431;-42.236354827880859;-93.923500061035156
420000430;-36.295791625976563;-70.792984008789063
426000429;-49.751716613769531;-76.3076171875
432000428;-53.749244689941406;-107.74139404296875
438000427;-62.691215515136719;-100.1820068359375
444000426;-61.105140686035156;-92.402961730957031
450000425;-59.246131896972656;-97.024490356445313
456000424;-59.372478485107422;-90.349136352539063
462000423;-60.763233184814453;-91.143638610839844
468000422;-63.556972503662109;-96.057792663574219
474000421;-59.914649963378906;-98.384620666503906
480000420;-58.592357635498047;-95.91790771484375
486000419;-58.708072662353516;-96.110885620117188
492000418;-64.821220397949219;-93.983680725097656
498000417;-64.733970642089844;-96.20123291015625
504000416;-68.676925659179688;-101.05210876464844
510000415;-67.308853149414063;-100.65351104736328
516000414;-45.967243194580078;-91.774185180664062
522000413;-41.879520416259766;-68.754081726074219
528000412;-49.459053039550781;-99.53497314453125
534000411;-63.718799591064453;-96.12432861328125
540000410;-70.950836181640625;-106.11677551269531
546000409;-69.839118957519531;-98.899635314941406
552000408;-66.644554138183594;-103.01138305664062
558000407;-71.258407592773438;-107.66323852539062
564000406;-71.047264099121094;-100.15205383300781
570000405;-52.631134033203125;-94.526443481445313
576000404;-45.248558044433594;-79.956298828125
582000403;-47.473224639892578;-88.615463256835938
588000402;-67.734306335449219;-96.360191345214844
594000401;-71.619918823242187;-98.671745300292969
600000400;-72.27392578125;-98.03387451171875
606000399;-72.231651306152344;-100.19648742675781
612000398;-73.365058898925781;-106.60692596435547
618000397;-70.183731079101563;-103.60469818115234
624000396;-69.188796997070312;-112.6402587890625
630000395;-70.989578247070313;-109.40887451171875
636000394;-70.790687561035156;-100.08006286621094
642000393;-70.691055297851562;-107.81179809570312
648000392;-70.266319274902344;-96.460685729980469
654000391;-65.460403442382812;-103.49784851074219
660000390;-68.459968566894531;-99.391609191894531
666000389;-64.99652099609375;-100.24839782714844
672000388;-71.896133422851563;-99.554290771484375
678000387;-71.726295471191406;-99.696434020996094
684000386;-65.645675659179688;-96.585220336914063
690000385;-65.292625427246094;-91.374862670898438
696000384;-71.041748046875;-104.51347351074219
702000383;-70.173736572265625;-96.417045593261719
708000382;-70.697906494140625;-99.770904541015625
714000381;-69.704818725585938;-97.869926452636719
720000380;-71.616844177246094;-97.91058349609375
726000379;-51.186733245849609;-88.44549560546875
732000378;-52.930702209472656;-82.442100524902344
738000377;-70.538703918457031;-106.68864440917969
744000376;-69.464920043945313;-99.133995056152344
750000375;-69.230819702148438;-106.62207794189453
756000374;-70.879219055175781;-97.22711181640625
762000373;-63.772468566894531;-98.86346435546875
768000372;-62.544853210449219;-95.064826965332031
774000371;-62.263069152832031;-93.602317810058594
780000370;-70.445991516113281;-97.263038635253906
786000369;-66.350440979003906;-101.86061859130859
792000368;-63.822238922119141;-91.852836608886719
798000367;-59.355159759521484;-91.202163696289063
804000366;-58.392902374267578;-86.863906860351562
810000365;-62.597625732421875;-92.823463439941406
816000364;-65.704292297363281;-97.283203125
822000363;-69.962547302246094;-106.73529815673828
828000362;-71.188438415527344;-99.256599426269531
834000361;-70.581253051757812;-102.57952117919922
840000360;-71.150497436523437;-103.08609771728516
846000359;-72.523155212402344;-107.6781005859375
852000358;-71.002220153808594;-106.60069274902344
858000357;-68.898468017578125;-101.28118133544922
864000356;-72.3460693359375;-95.846511840820313
870000355;-70.387405395507813;-99.733818054199219
876000354;-72.545845031738281;-106.16527557373047
882000353;-70.211967468261719;-102.64386749267578
888000352;-70.549995422363281;-109.98918914794922
894000351;-69.107223510742188;-98.777542114257813
900000350;-70.5086669921875;-108.78123474121094
906000349;-71.600128173828125;-100.11392211914062
912000348;-71.123275756835938;-99.7200927734375
918000347;-70.839630126953125;-101.23281860351562
924000346;-60.339141845703125;-88.371627807617188
930000345;-56.901847839355469;-94.298103332519531
936000344;-24.6058349609375;-61.934181213378906
